 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
     259.000  0.90023079E-07 -0.99602637E-07  0.28449278E-06 -0.12302733E-06 -0.75407087E-08  0.27055324E-09 -0.14167919E-08 -0.18011057E-08 -0.29671772E-07  0.10563792E-06  0.17095027E-06
     260.000  0.84615372E-07 -0.34983200E-07  0.25367433E-06 -0.11036563E-06 -0.75846073E-08  0.27309832E-09 -0.14346285E-08 -0.18242418E-08 -0.42232255E-07  0.94491082E-07  0.16953403E-06
     261.000  0.78031427E-07  0.26970498E-07  0.22471017E-06 -0.96208211E-07 -0.76765510E-08  0.27454466E-09 -0.14530041E-08 -0.18491377E-08 -0.56426622E-07  0.82593655E-07  0.16752919E-06
     262.000  0.70584467E-07  0.85349106E-07  0.19895190E-06 -0.82704082E-07 -0.78756739E-08  0.28027978E-09 -0.14728213E-08 -0.18735237E-08 -0.69051810E-07  0.70106355E-07  0.16476396E-06
     263.000  0.62499081E-07  0.14045691E-06  0.17679517E-06 -0.72377636E-07 -0.80262210E-08  0.28728006E-09 -0.14923809E-08 -0.18964483E-08 -0.77734994E-07  0.57316759E-07  0.16132441E-06
     264.000  0.53731615E-07  0.19050824E-06  0.15788915E-06 -0.65001484E-07 -0.80584857E-08  0.28963684E-09 -0.15107338E-08 -0.19203308E-08 -0.81649352E-07  0.44285214E-07  0.15697708E-06
     265.000  0.44324649E-07  0.23149375E-06  0.14112688E-06 -0.57954212E-07 -0.81441949E-08  0.29063102E-09 -0.15296984E-08 -0.19461817E-08 -0.81284130E-07  0.31057102E-07  0.15115026E-06
     266.000  0.34533575E-07  0.26037155E-06  0.12471238E-06 -0.49516787E-07 -0.83665229E-08  0.29675723E-09 -0.15502779E-08 -0.19714268E-08 -0.78108418E-07  0.18067796E-07  0.14365398E-06
     267.000  0.24481355E-07  0.27682794E-06  0.10683995E-06 -0.40311227E-07 -0.85351336E-08  0.30444476E-09 -0.15705307E-08 -0.19949983E-08 -0.74412846E-07  0.58757085E-08  0.13483899E-06
     268.000  0.14096400E-07  0.28131590E-06  0.86520319E-07 -0.31423545E-07 -0.85484660E-08  0.30652149E-09 -0.15894008E-08 -0.20196422E-08 -0.72697690E-07 -0.53788373E-08  0.12493419E-06
     269.000  0.35325507E-08  0.27270426E-06  0.63548933E-07 -0.22773570E-07 -0.86178116E-08  0.30686857E-09 -0.16089682E-08 -0.20464948E-08 -0.74288630E-07 -0.15848655E-07  0.11383656E-06
     270.000 -0.67416233E-08  0.24913942E-06  0.37710788E-07 -0.14018865E-07 -0.88693496E-08  0.31342731E-09 -0.16303505E-08 -0.20726313E-08 -0.78201961E-07 -0.25512127E-07  0.10164760E-06
     271.000 -0.16408509E-07  0.21091722E-06  0.84248227E-08 -0.57377462E-08 -0.90666703E-08  0.32196278E-09 -0.16513246E-08 -0.20968490E-08 -0.81675629E-07 -0.34262268E-07  0.88758192E-07
     272.000 -0.25487938E-07  0.16159657E-06 -0.24648598E-07  0.13281654E-08 -0.90473545E-08  0.32362860E-09 -0.16707128E-08 -0.21222711E-08 -0.82247274E-07 -0.42239921E-07  0.75268723E-07
     273.000 -0.33974634E-07  0.10616525E-06 -0.60916057E-07  0.74425677E-08 -0.90761512E-08  0.32303538E-09 -0.16908995E-08 -0.21501798E-08 -0.79488721E-07 -0.49594998E-07  0.60963443E-07
     274.000 -0.41708675E-07  0.48491339E-07 -0.98965674E-07  0.13391932E-07 -0.93684569E-08  0.33007095E-09 -0.17131325E-08 -0.21772456E-08 -0.74812257E-07 -0.56109567E-07  0.45997413E-07
     275.000 -0.48705035E-07 -0.95326019E-08 -0.13722374E-06  0.19382371E-07 -0.96239238E-08  0.33969127E-09 -0.17348606E-08 -0.22021082E-08 -0.69920110E-07 -0.61547141E-07  0.31001487E-07
     276.000 -0.55168961E-07 -0.66917192E-07 -0.17440555E-06  0.25183192E-07 -0.95386601E-08  0.34075596E-09 -0.17547672E-08 -0.22283272E-08 -0.65847331E-07 -0.66200481E-07  0.16408162E-07
     277.000 -0.61060211E-07 -0.12187729E-06 -0.20958453E-06  0.30900275E-07 -0.94539831E-08  0.33876260E-09 -0.17755916E-08 -0.22573555E-08 -0.63489246E-07 -0.70623430E-07  0.22781900E-08
     278.000 -0.66078773E-07 -0.17072114E-06 -0.24214554E-06  0.36866690E-07 -0.98307007E-08  0.34632045E-09 -0.17987311E-08 -0.22853941E-08 -0.64437590E-07 -0.75016388E-07 -0.11175399E-07
     279.000 -0.70206752E-07 -0.20792113E-06 -0.27172370E-06  0.43099006E-07 -0.10267648E-07  0.35740222E-09 -0.18212504E-08 -0.23108982E-08 -0.70525107E-07 -0.79343377E-07 -0.23582357E-07
     280.000 -0.73829695E-07 -0.22767997E-06 -0.29808371E-06  0.49475360E-07 -0.99422836E-08  0.35758096E-09 -0.18416731E-08 -0.23379335E-08 -0.82202608E-07 -0.83804779E-07 -0.34994636E-07
     281.000 -0.77217264E-07 -0.22682204E-06 -0.32100556E-06  0.56131597E-07 -0.93964468E-08  0.35342281E-09 -0.18631550E-08 -0.23681538E-08 -0.97525138E-07 -0.88647665E-07 -0.45767965E-07
     282.000 -0.80346326E-07 -0.20744057E-06 -0.34024491E-06  0.63168680E-07 -0.11284774E-07  0.36154641E-09 -0.18872656E-08 -0.23972145E-08 -0.11299937E-06 -0.93720105E-07 -0.55793733E-07
     283.000 -0.83332507E-07 -0.17656814E-06 -0.35552889E-06  0.70385636E-07 -0.18525161E-07  0.37475149E-09 -0.19106183E-08 -0.24233527E-08 -0.12548853E-06 -0.98776429E-07 -0.64547341E-07
     284.000 -0.86515479E-07 -0.14155549E-06 -0.36659160E-06  0.77863442E-07 -0.31422681E-07  0.37359837E-09 -0.19315518E-08 -0.24512238E-08 -0.13332080E-06 -0.10404393E-06 -0.71948315E-07
     285.000 -0.89964677E-07 -0.10388482E-06 -0.37327377E-06  0.86364956E-07 -0.47063618E-07  0.36588781E-09 -0.19537124E-08 -0.24827203E-08 -0.13590405E-06 -0.10993746E-06 -0.78449519E-07
     286.000 -0.93407698E-07 -0.57154118E-07 -0.37554900E-06  0.96493228E-07 -0.62309420E-07  0.37461125E-09 -0.19788695E-08 -0.25128605E-08 -0.13292818E-06 -0.11639098E-06 -0.84256027E-07
     287.000 -0.96813337E-07  0.69254464E-08 -0.37336104E-06  0.10780931E-06 -0.77469596E-07  0.39127557E-09 -0.20031035E-08 -0.25396207E-08 -0.12441985E-06 -0.12301025E-06 -0.89248982E-07
     288.000 -0.10054650E-06  0.87324837E-07 -0.36646594E-06  0.11941708E-06 -0.95875960E-07  0.38803680E-09 -0.20245370E-08 -0.25683466E-08 -0.11149359E-06 -0.12968171E-06 -0.93720250E-07
     289.000 -0.10478590E-06  0.16667842E-06 -0.35447721E-06  0.13104532E-06 -0.11879475E-06  0.37388216E-09 -0.20473970E-08 -0.26012166E-08 -0.96611244E-07 -0.13646267E-06 -0.98324877E-07
     290.000 -0.10929712E-06  0.21760661E-06 -0.33692362E-06  0.14286862E-06 -0.14168441E-06  0.38323858E-09 -0.20736873E-08 -0.26325014E-08 -0.82765239E-07 -0.14308193E-06 -0.10318863E-06
     291.000 -0.11393587E-06  0.22124955E-06 -0.31318086E-06  0.15465063E-06 -0.15745637E-06  0.40671192E-09 -0.20988551E-08 -0.26598635E-08 -0.72281138E-07 -0.14916717E-06 -0.10788062E-06
     292.000 -0.11883401E-06  0.18340269E-06 -0.28269435E-06  0.16590677E-06 -0.16346035E-06  0.39987697E-09 -0.21207687E-08 -0.26894601E-08 -0.66257041E-07 -0.15480801E-06 -0.11237130E-06
     293.000 -0.12390763E-06  0.13189652E-06 -0.24572447E-06  0.17669967E-06 -0.16319464E-06  0.37153168E-09 -0.21443460E-08 -0.27238152E-08 -0.64820979E-07 -0.16029826E-06 -0.11718914E-06
     294.000 -0.12873733E-06  0.95289741E-07 -0.20374567E-06  0.18744561E-06 -0.16060664E-06  0.38205198E-09 -0.21718686E-08 -0.27563184E-08 -0.67572120E-07 -0.16547413E-06 -0.12254471E-06
     295.000 -0.13315672E-06  0.82120687E-07 -0.15855343E-06  0.19802109E-06 -0.15511649E-06  0.42515730E-09 -0.21980278E-08 -0.27842505E-08 -0.73668433E-07 -0.16988688E-06 -0.12816845E-06
     296.000 -0.13743651E-06  0.79069183E-07 -0.11091559E-06  0.20780484E-06 -0.14379682E-06  0.40864256E-09 -0.22203875E-08 -0.28147275E-08 -0.81693897E-07 -0.17345920E-06 -0.13410520E-06
     297.000 -0.14168119E-06  0.65505065E-07 -0.60715769E-07  0.21654172E-06 -0.12635438E-06  0.32750657E-09 -0.22446950E-08 -0.28506970E-08 -0.89776422E-07 -0.17638363E-06 -0.14074727E-06
     298.000 -0.14557081E-06  0.26817377E-07 -0.86910242E-08  0.22444586E-06 -0.10559717E-06  0.38417044E-09 -0.22735652E-08 -0.28845032E-08 -0.96088842E-07 -0.17856275E-06 -0.14793550E-06
     299.000 -0.14889176E-06 -0.42978390E-07  0.42649322E-07  0.23147222E-06 -0.84271306E-07  0.83892692E-09 -0.23007786E-08 -0.29129566E-08 -0.99360607E-07 -0.17977400E-06 -0.15494317E-06
     300.000 -0.15177369E-06 -0.14208774E-06  0.90482458E-07  0.23719015E-06 -0.63855064E-07  0.17738289E-08 -0.23235318E-08 -0.29443138E-08 -0.99015220E-07 -0.18021407E-06 -0.16152457E-06
     301.000 -0.15420574E-06 -0.25680481E-06  0.13358514E-06  0.24143006E-06 -0.45513057E-07  0.30846587E-08 -0.23485728E-08 -0.29820466E-08 -0.95003102E-07 -0.18022998E-06 -0.16810260E-06
     302.000 -0.15589417E-06 -0.35767253E-06  0.17182884E-06  0.24444583E-06 -0.29591295E-07  0.46649527E-08 -0.23789229E-08 -0.30172517E-08 -0.87679629E-07 -0.17964417E-06 -0.17478866E-06
     303.000 -0.15682118E-06 -0.40749225E-06  0.20381531E-06  0.24639734E-06 -0.14677725E-07  0.64875096E-08 -0.24072579E-08 -0.30461525E-08 -0.77833558E-07 -0.17797750E-06 -0.18113074E-06
     304.000 -0.15737308E-06 -0.38096925E-06  0.22618266E-06  0.24722181E-06  0.17317755E-09  0.85066255E-08 -0.24303213E-08 -0.30783715E-08 -0.66631410E-07 -0.17522212E-06 -0.18695437E-06
     305.000 -0.15768245E-06 -0.28067477E-06  0.23599744E-06  0.24700248E-06  0.12574183E-07  0.10584709E-07 -0.24560815E-08 -0.31180396E-08 -0.55332603E-07 -0.17178352E-06 -0.19249647E-06
     306.000 -0.15740212E-06 -0.13475214E-06  0.23323328E-06  0.24590335E-06  0.19033848E-07  0.12545640E-07 -0.24880647E-08 -0.31547534E-08 -0.44964361E-07 -0.16778914E-06 -0.19756063E-06
     307.000 -0.15634276E-06  0.21360368E-07  0.22007823E-06  0.24377020E-06  0.20160056E-07  0.14229582E-07 -0.25175923E-08 -0.31839917E-08 -0.36187450E-07 -0.16308659E-06 -0.20151633E-06
     308.000 -0.15475306E-06  0.16183678E-06  0.19821777E-06  0.24037305E-06  0.20647254E-07  0.15483743E-07 -0.25408387E-08 -0.32170257E-08 -0.29322983E-07 -0.15782918E-06 -0.20431427E-06
     309.000 -0.15275339E-06  0.27184784E-06  0.16786554E-06  0.23600818E-06  0.23473652E-07  0.16200372E-07 -0.25672752E-08 -0.32588291E-08 -0.24390654E-07 -0.15242206E-06 -0.20655680E-06
     310.000 -0.15009630E-06  0.33793670E-06  0.12939832E-06  0.23126381E-06  0.27052496E-07  0.16427027E-07 -0.26010697E-08 -0.32971796E-08 -0.21138001E-07 -0.14688167E-06 -0.20841444E-06
     311.000 -0.14673519E-06  0.34464431E-06  0.84656185E-07  0.22622628E-06  0.29096097E-07  0.16368819E-07 -0.26318657E-08 -0.33265943E-08 -0.19108909E-07 -0.14077398E-06 -0.20942726E-06
     312.000 -0.14304821E-06  0.28508245E-06  0.36082784E-07  0.22054955E-06  0.30191833E-07  0.16193355E-07 -0.26551029E-08 -0.33603528E-08 -0.17720352E-07 -0.13383237E-06 -0.20948855E-06
     313.000 -0.13923644E-06  0.17269954E-06 -0.14316348E-07  0.21428701E-06  0.31789541E-07  0.15858553E-07 -0.26821265E-08 -0.34045270E-08 -0.16317600E-07 -0.12628984E-06 -0.20901608E-06
     314.000 -0.13501250E-06  0.37612555E-07 -0.64192011E-07  0.20795696E-06  0.33366863E-07  0.15215882E-07 -0.27179442E-08 -0.34446662E-08 -0.14269978E-07 -0.11858890E-06 -0.20802475E-06
     315.000 -0.13008455E-06 -0.90347268E-07 -0.10988699E-06  0.20171037E-06  0.33937165E-07  0.14281511E-07 -0.27500907E-08 -0.34740198E-08 -0.11122855E-07 -0.11083180E-06 -0.20605418E-06
     316.000 -0.12448018E-06 -0.19386763E-06 -0.14770782E-06  0.19511159E-06  0.34387270E-07  0.13304484E-07 -0.27730276E-08 -0.35083403E-08 -0.66863091E-08 -0.10223618E-06 -0.20315538E-06
     317.000 -0.11829319E-06 -0.26577193E-06 -0.17607805E-06  0.18789133E-06  0.35967945E-07  0.12497411E-07 -0.28004721E-08 -0.35551644E-08 -0.99217335E-09 -0.91194568E-07 -0.19994666E-06
     318.000 -0.11152259E-06 -0.30095332E-06 -0.19533282E-06  0.18030789E-06  0.38039901E-07  0.11758350E-07 -0.28385706E-08 -0.35972804E-08  0.57736483E-08 -0.76594043E-07 -0.19655941E-06
     319.000 -0.10402579E-06 -0.29513162E-06 -0.20546597E-06  0.17261455E-06  0.39668430E-07  0.10777022E-07 -0.28721650E-08 -0.36262232E-08  0.13277220E-07 -0.59177958E-07 -0.19245386E-06
     320.000 -0.95169200E-07 -0.25019758E-06 -0.20528589E-06  0.16476507E-06  0.42185489E-07  0.94365210E-08 -0.28943613E-08 -0.36608286E-08  0.21064573E-07 -0.40589610E-07 -0.18729535E-06
     321.000 -0.84054947E-07 -0.17721701E-06 -0.19385261E-06  0.15682785E-06  0.47751170E-07  0.79996279E-08 -0.29219333E-08 -0.37106423E-08  0.28677249E-07 -0.20844672E-07 -0.18111008E-06
     322.000 -0.70982797E-07 -0.92861934E-07 -0.17137421E-06  0.14912917E-06  0.56189417E-07  0.68223808E-08 -0.29626416E-08 -0.37549844E-08  0.35748438E-07  0.16995765E-08 -0.17370261E-06
     323.000 -0.57987304E-07 -0.12911021E-07 -0.13841953E-06  0.14176644E-06  0.65453894E-07  0.59807759E-08 -0.29978197E-08 -0.37829993E-08  0.41990653E-07  0.26998824E-07 -0.16477207E-06
     324.000 -0.46431409E-07  0.52041930E-07 -0.96009293E-07  0.13445567E-06  0.74607369E-07  0.53180269E-08 -0.30185994E-08 -0.38174237E-08  0.47166083E-07  0.51683951E-07 -0.15414503E-06
     325.000 -0.34616245E-07  0.96716928E-07 -0.47603083E-07  0.12704101E-06  0.84267692E-07  0.47977320E-08 -0.30457812E-08 -0.38706564E-08  0.51125050E-07  0.72573888E-07 -0.14095050E-06
     326.000 -0.19865916E-07  0.11872126E-06  0.47308802E-09  0.11971546E-06  0.94597092E-07  0.45944526E-08 -0.30895483E-08 -0.39175898E-08  0.53833819E-07  0.90691044E-07 -0.12360152E-06
     327.000 -0.28951169E-08  0.11717027E-06  0.42522600E-07  0.11261149E-06  0.10490808E-06  0.47792507E-08 -0.31265474E-08 -0.39439017E-08  0.55332431E-07  0.10959145E-06 -0.10223631E-06
     328.000  0.12413248E-07  0.94166749E-07  0.77206746E-07  0.10563652E-06  0.11507852E-06  0.51098445E-08 -0.31448404E-08 -0.39773516E-08  0.55716411E-07  0.13020975E-06 -0.80058170E-07
     329.000  0.24202954E-07  0.56280757E-07  0.10650100E-06  0.98838843E-07  0.12558332E-06  0.52765166E-08 -0.31706808E-08 -0.40345723E-08  0.55178262E-07  0.14967049E-06 -0.59937509E-07
     330.000  0.35039549E-07  0.12374207E-07  0.13096411E-06  0.92469417E-07  0.13622262E-06  0.52426643E-08 -0.32181710E-08 -0.40846961E-08  0.53972589E-07  0.16534968E-06 -0.40705569E-07
     331.000  0.47835704E-07 -0.30442894E-07  0.14693968E-06  0.86536938E-07  0.14631914E-06  0.51952596E-08 -0.32574989E-08 -0.41081113E-08  0.52270469E-07  0.17792246E-06 -0.19893977E-07
     332.000  0.61852710E-07 -0.67798891E-07  0.14832183E-06  0.80726627E-07  0.15597118E-06  0.52399603E-08 -0.32715145E-08 -0.41391741E-08  0.50105918E-07  0.18956890E-06  0.55229273E-09
     333.000  0.74740778E-07 -0.96002632E-07  0.13056643E-06  0.74864170E-07  0.16569528E-06  0.53053575E-08 -0.32941091E-08 -0.42011863E-08  0.47512855E-07  0.20079763E-06  0.15434650E-07
     334.000  0.86450105E-07 -0.11166972E-06  0.94093180E-07  0.69029086E-07  0.17510468E-06  0.53055203E-08 -0.33464231E-08 -0.42556256E-08  0.44632316E-07  0.21017941E-06  0.23822538E-07
     335.000  0.98441593E-07 -0.11401313E-06  0.45768351E-07  0.63126887E-07  0.18334826E-06  0.52363552E-08 -0.33894000E-08 -0.42742156E-08  0.41608679E-07  0.21624857E-06  0.31278657E-07
     336.000  0.11029648E-06 -0.10555960E-06 -0.31046148E-08  0.56811525E-07  0.19057550E-06  0.51129955E-08 -0.33958404E-08 -0.43001548E-08  0.38442947E-07  0.21852943E-06  0.42741942E-07
     337.000  0.11997190E-06 -0.89814018E-07 -0.43210429E-07  0.49951796E-07  0.19758574E-06  0.49431426E-08 -0.34107481E-08 -0.43681841E-08  0.35025061E-07  0.21698645E-06  0.56747267E-07
     338.000  0.12699179E-06 -0.69607900E-07 -0.74447139E-07  0.42757480E-07  0.20433358E-06  0.47648214E-08 -0.34700873E-08 -0.44294150E-08  0.31272706E-07  0.21126567E-06  0.69204510E-07
     339.000  0.13284496E-06 -0.47900876E-07 -0.10673027E-06  0.35345826E-07  0.21017839E-06  0.45923109E-08 -0.35210912E-08 -0.44397990E-08  0.27207315E-07  0.20071346E-06  0.79834103E-07
     340.000  0.13822143E-06 -0.28075587E-07 -0.15103578E-06  0.27569945E-07  0.21530932E-06  0.43268671E-08 -0.35126869E-08 -0.44544904E-08  0.22980906E-07  0.18502326E-06  0.91586054E-07
     341.000  0.14206609E-06 -0.12434223E-07 -0.20654500E-06  0.19321097E-07  0.22047506E-06  0.38445541E-08 -0.35061979E-08 -0.45306732E-08  0.18883416E-07  0.16452163E-06  0.10569509E-06
     342.000  0.14353971E-06 -0.17020287E-08 -0.25519227E-06  0.10605274E-07  0.22551545E-06  0.31781691E-08 -0.35795230E-08 -0.46056007E-08  0.15225796E-07  0.13921373E-06  0.12068411E-06
     343.000  0.14284473E-06  0.36171361E-08 -0.27064007E-06  0.13240224E-08  0.22957468E-06  0.24866819E-08 -0.36613454E-08 -0.46008831E-08  0.12140049E-07  0.10754098E-06  0.13522897E-06
     344.000  0.13971302E-06  0.30158157E-08 -0.23704055E-06 -0.85823398E-08  0.23261381E-06  0.18317194E-08 -0.36105720E-08 -0.45864450E-08  0.95805045E-08  0.67094233E-07  0.14901554E-06
     345.000  0.13298983E-06 -0.25228612E-08 -0.16289533E-06 -0.18785560E-07  0.23535435E-06  0.11171216E-08 -0.34986037E-08 -0.46763412E-08  0.75755238E-08  0.17066667E-07  0.16121736E-06
     346.000  0.12233229E-06 -0.10583878E-07 -0.77137731E-07 -0.28824888E-07  0.23786211E-06  0.27968921E-09 -0.37349763E-08 -0.47952147E-08  0.63404485E-08 -0.41009386E-07  0.17072797E-06
     347.000  0.10860351E-06 -0.19425337E-07 -0.96960875E-08 -0.38699110E-07  0.23953332E-06 -0.59531651E-09 -0.48949628E-08 -0.47524829E-08  0.60447216E-08 -0.10563182E-06  0.17798597E-06
     348.000  0.91796333E-07 -0.28514601E-07  0.26448771E-07 -0.48751075E-07  0.24041065E-06 -0.14043193E-08 -0.74530043E-08 -0.46077038E-08  0.66184477E-08 -0.17713981E-06  0.18470738E-06
     349.000  0.70099235E-07 -0.36836395E-07  0.37184675E-07 -0.59029369E-07  0.24121642E-06 -0.21541383E-08 -0.11605831E-07 -0.48295868E-08  0.79341402E-08 -0.25595758E-06  0.19168371E-06
     350.000  0.41986187E-07 -0.42654016E-07  0.36322414E-07 -0.69277893E-07  0.24206201E-06 -0.28961308E-08 -0.17221266E-07 -0.60361038E-08  0.10028452E-07 -0.34027643E-06  0.19805574E-06
     351.000  0.79352022E-08 -0.45404542E-07  0.36344863E-07 -0.79480404E-07  0.24226370E-06 -0.36331767E-08 -0.23972825E-07 -0.86562979E-08  0.12929467E-07 -0.42730160E-06  0.20249342E-06
     352.000 -0.30975751E-07 -0.45984300E-07  0.47375938E-07 -0.89819857E-07  0.24144174E-06 -0.43617439E-08 -0.31636163E-07 -0.12828209E-07  0.16359466E-07 -0.51612491E-06  0.20399270E-06
     353.000 -0.74959258E-07 -0.44792341E-07  0.76815650E-07 -0.10011045E-06  0.23981319E-06 -0.51193049E-08 -0.40217935E-07 -0.18468884E-07  0.19853038E-07 -0.60746698E-06  0.20194173E-06
     354.000 -0.12460230E-06 -0.41384770E-07  0.12261907E-06 -0.10986503E-06  0.23749406E-06 -0.59174436E-08 -0.49632995E-07 -0.25389521E-07  0.23150089E-07 -0.70084340E-06  0.19645280E-06
     355.000 -0.17887227E-06 -0.36321745E-07  0.16668697E-06 -0.11894476E-06  0.23442384E-06 -0.66972869E-08 -0.59253025E-07 -0.33441916E-07  0.26261058E-07 -0.79382200E-06  0.18817080E-06
     356.000 -0.23566223E-06 -0.31255066E-07  0.18049225E-06 -0.12757525E-06  0.23077988E-06 -0.74151345E-08 -0.67969312E-07 -0.42559802E-07  0.29148262E-07 -0.88418379E-06  0.17687924E-06
     357.000 -0.29416422E-06 -0.26804721E-07  0.14298147E-06 -0.13573068E-06  0.22661392E-06 -0.81108863E-08 -0.74820508E-07 -0.52523562E-07  0.31559033E-07 -0.97123619E-06  0.16089210E-06
     358.000 -0.35528293E-06 -0.22386126E-07  0.55566319E-07 -0.14310555E-06  0.22141986E-06 -0.88376287E-08 -0.79504041E-07 -0.62671398E-07  0.33213435E-07 -0.10546685E-05  0.13855250E-06
     359.000 -0.41947903E-06 -0.18353549E-07 -0.59841019E-07 -0.14969773E-06  0.21490607E-06 -0.95858675E-08 -0.82251881E-07 -0.72008500E-07  0.33966930E-07 -0.11332760E-05  0.10949210E-06
     360.000 -0.48545015E-06 -0.16048290E-07 -0.17660627E-06 -0.15579155E-06  0.20770393E-06 -0.10328454E-07 -0.83321956E-07 -0.79683468E-07  0.33729436E-07 -0.12050237E-05  0.73741407E-07
     361.000 -0.55153608E-06 -0.15442352E-07 -0.27618442E-06 -0.16133101E-06  0.20041560E-06 -0.11076188E-07 -0.82703178E-07 -0.85294682E-07  0.32408287E-07 -0.12674898E-05  0.30895114E-07
     362.000 -0.61742965E-06 -0.15091392E-07 -0.34686587E-06 -0.16592871E-06  0.19258699E-06 -0.11834404E-07 -0.80298101E-07 -0.88778083E-07  0.30045713E-07 -0.13183561E-05 -0.18683324E-07
     363.000 -0.68350193E-06 -0.14728078E-07 -0.37553764E-06 -0.16953747E-06  0.18362446E-06 -0.12562828E-07 -0.76349107E-07 -0.90188335E-07  0.26897172E-07 -0.13563744E-05 -0.73066464E-07
     364.000 -0.74887650E-06 -0.15472369E-07 -0.34793647E-06 -0.17251097E-06  0.17400680E-06 -0.13230723E-07 -0.71604935E-07 -0.89627631E-07  0.23261711E-07 -0.13815360E-05 -0.13074862E-06
     365.000 -0.81115742E-06 -0.17198964E-07 -0.26064163E-06 -0.17498072E-06  0.16444502E-06 -0.13859016E-07 -0.66883197E-07 -0.87236954E-07  0.19293131E-07 -0.13932862E-05 -0.19270524E-06
     366.000 -0.86799108E-06 -0.18293295E-07 -0.13075547E-06 -0.17679363E-06  0.15458897E-06 -0.14464380E-07 -0.62347272E-07 -0.83248980E-07  0.15048864E-07 -0.13891473E-05 -0.26107774E-06
     367.000 -0.91805643E-06 -0.18382346E-07  0.10107166E-07 -0.17807840E-06  0.14384108E-06 -0.15020782E-07 -0.57357026E-07 -0.78191765E-07  0.10667747E-07 -0.13666043E-05 -0.33639661E-06
     368.000 -0.96049995E-06 -0.18677293E-07  0.13262659E-06 -0.17922451E-06  0.13272515E-06 -0.15521958E-07 -0.51216476E-07 -0.72910677E-07  0.64283932E-08 -0.13261763E-05 -0.41742708E-06
     369.000 -0.99436850E-06 -0.19264872E-07  0.22054749E-06 -0.18026171E-06  0.12207665E-06 -0.16020081E-07 -0.43947421E-07 -0.67988589E-07  0.26630667E-08 -0.12711649E-05 -0.50323761E-06
     370.000 -0.10189515E-05 -0.18800232E-07  0.26779104E-06 -0.18089363E-06  0.11156174E-06 -0.16548753E-07 -0.36119141E-07 -0.63070387E-07 -0.33294648E-09 -0.12043300E-05 -0.59393915E-06
     371.000 -0.10337852E-05 -0.17253168E-07  0.27092280E-06 -0.18117539E-06  0.10043240E-06 -0.17060318E-07 -0.28118318E-07 -0.57163892E-07 -0.23327673E-08 -0.11261570E-05 -0.68936528E-06
     372.000 -0.10377173E-05 -0.16129878E-07  0.22848117E-06 -0.18153082E-06  0.89098115E-07 -0.17491261E-07 -0.20022819E-07 -0.49812514E-07 -0.31946007E-08 -0.10365882E-05 -0.78805140E-06
     373.000 -0.10287715E-05 -0.15583437E-07  0.14668134E-06 -0.18209303E-06  0.78474683E-07 -0.17843663E-07 -0.12173499E-07 -0.41636505E-07 -0.29036523E-08 -0.93723325E-06 -0.88766996E-06
     374.000 -0.10058361E-05 -0.14196404E-07  0.42171563E-07 -0.18266583E-06  0.68408035E-07 -0.18155699E-07 -0.53599123E-08 -0.33512272E-07 -0.16080161E-08 -0.83136709E-06 -0.98593087E-06
     375.000 -0.97003405E-06 -0.11985530E-07 -0.63196079E-07 -0.18331557E-06  0.58262293E-07 -0.18435086E-07 -0.18576630E-09 -0.25640744E-07  0.43690705E-09 -0.72241956E-06 -0.10810705E-05
     376.000 -0.92357088E-06 -0.10609177E-07 -0.15104097E-06 -0.18432637E-06  0.48447517E-07 -0.18663871E-07  0.34733366E-08 -0.17820662E-07  0.30371005E-08 -0.61288019E-06 -0.11717606E-05
     377.000 -0.86760295E-06 -0.10226484E-07 -0.21105193E-06 -0.18558377E-06  0.39778513E-07 -0.18829178E-07  0.61690316E-08 -0.10295102E-07  0.61829771E-08 -0.50464823E-06 -0.12564596E-05
     378.000 -0.80218485E-06 -0.92547234E-08 -0.23942407E-06 -0.18668328E-06  0.31881867E-07 -0.18914721E-07  0.82261702E-08 -0.37660068E-08  0.99290153E-08 -0.40058868E-06 -0.13329589E-05
     379.000 -0.72811451E-06 -0.75938673E-08 -0.23553254E-06 -0.18762551E-06  0.23834060E-07 -0.18900927E-07  0.95301776E-08  0.13282867E-08  0.14106152E-07 -0.30529538E-06 -0.13990817E-05
     380.000 -0.64776501E-06 -0.68719684E-08 -0.20159601E-06 -0.18872952E-06  0.15847763E-07 -0.18798393E-07  0.98165308E-08  0.50910381E-08  0.18197714E-07 -0.22293526E-06 -0.14536972E-05
     381.000 -0.56383341E-06 -0.71437049E-08 -0.14467474E-06 -0.18993705E-06  0.87427186E-08 -0.18638633E-07  0.91390279E-08  0.77935259E-08  0.21545272E-07 -0.15401663E-06 -0.14962055E-05
     382.000 -0.47794717E-06 -0.66797902E-08 -0.76480814E-07 -0.19091185E-06  0.22974743E-08 -0.18416270E-07  0.82360600E-08  0.96452892E-08  0.23689198E-07 -0.95963244E-07 -0.15249842E-05
     383.000 -0.39090254E-06 -0.53799762E-08 -0.94153473E-08 -0.19165619E-06 -0.42542860E-08 -0.18092604E-07  0.83136612E-08  0.10854057E-07  0.24574568E-07 -0.47732104E-07 -0.15373362E-05
