 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
       0.000  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
       1.000 -0.91809180E-16 -0.65816284E-14  0.59983607E-15  0.12918866E-16 -0.11798148E-18  0.28925830E-17 -0.30623717E-18 -0.13074326E-18  0.41002301E-15  0.71072382E-16 -0.41900244E-17
       2.000 -0.10611307E-15 -0.11169905E-13 -0.12849378E-14  0.13418685E-16  0.67137431E-18 -0.94066912E-18 -0.35912032E-18 -0.99074240E-19 -0.48558583E-15  0.22068853E-15 -0.34847689E-16
       3.000 -0.56713575E-16 -0.10855002E-13 -0.42412792E-14  0.95787041E-17 -0.25033148E-18 -0.49823966E-17 -0.66601637E-18  0.27167664E-18 -0.81407046E-15  0.21197416E-15 -0.54245430E-16
       4.000 -0.19827391E-15 -0.29770986E-13 -0.10213599E-13  0.40354366E-16 -0.42371423E-17 -0.27846340E-17 -0.18055324E-17  0.10921887E-17  0.52726877E-15  0.27893447E-15 -0.10092123E-15
       5.000 -0.65136527E-15 -0.93562962E-13 -0.28085255E-13  0.12315258E-15 -0.10928500E-16 -0.20218202E-17 -0.35103076E-17  0.26631139E-17  0.20126108E-14  0.86845343E-15 -0.28287514E-15
       6.000 -0.13709315E-14 -0.21375283E-12 -0.68352928E-13  0.25878216E-15 -0.22591633E-16 -0.11246582E-16 -0.49967800E-17  0.54047570E-17  0.32544158E-14  0.20627944E-14 -0.67237950E-15
       7.000 -0.25595783E-14 -0.42081215E-12 -0.14082778E-12  0.48921271E-15 -0.44764828E-16 -0.26306245E-16 -0.54575600E-17  0.94528565E-17  0.69427764E-14  0.38851756E-14 -0.13247982E-14
       8.000 -0.47187127E-14 -0.78947442E-12 -0.26168316E-12  0.89522244E-15 -0.81996732E-16 -0.45686139E-16 -0.33942247E-17  0.14656038E-16  0.14809552E-13  0.69362081E-14 -0.24006622E-14
       9.000 -0.82381303E-14 -0.14113384E-11 -0.45732882E-12  0.15402665E-14 -0.13770175E-15 -0.86215714E-16  0.38745864E-17  0.21071506E-16  0.25518081E-13  0.12104956E-13 -0.41589916E-14
      10.000 -0.13373610E-13 -0.23703746E-11 -0.75852767E-12  0.24791852E-14 -0.21938204E-15 -0.16860135E-15  0.19090166E-16  0.29223909E-16  0.38807673E-13  0.19942576E-13 -0.68450874E-14
      11.000 -0.20712101E-13 -0.37706498E-11 -0.11979366E-11  0.38241978E-14 -0.33972209E-15 -0.30288675E-15  0.43784277E-16  0.40000514E-16  0.57535916E-13  0.31013724E-13 -0.10715717E-13
      12.000 -0.31229411E-13 -0.57646363E-11 -0.18179225E-11  0.57433834E-14 -0.51222140E-15 -0.50563025E-15  0.78482661E-16  0.54891588E-16  0.83116279E-13  0.46599266E-13 -0.16175475E-13
      13.000 -0.45838217E-13 -0.85342446E-11 -0.26747315E-11  0.83997937E-14 -0.75124281E-15 -0.81703323E-15  0.12294175E-15  0.76653550E-16  0.11320676E-12  0.68370621E-13 -0.23768850E-13
      14.000 -0.65367028E-13 -0.12274406E-10 -0.38318419E-11  0.11961796E-13 -0.10777816E-14 -0.12848089E-14  0.17477717E-15  0.10963287E-15  0.14635053E-12  0.97700733E-13 -0.34056311E-13
      15.000 -0.91073816E-13 -0.17220708E-10 -0.53571810E-11  0.16675559E-13 -0.15206131E-14 -0.19481155E-14  0.22797486E-15  0.15968673E-15  0.18420339E-12  0.13605805E-12 -0.47642530E-13
      16.000 -0.12470592E-12 -0.23665569E-10 -0.73316772E-11  0.22863134E-13 -0.21115508E-14 -0.28560489E-14  0.27293089E-15  0.23453046E-15  0.22645708E-12  0.18577794E-12 -0.65326027E-13
      17.000 -0.16800190E-12 -0.31925663E-10 -0.98536254E-11  0.30856501E-13 -0.28856875E-14 -0.40856159E-14  0.29640088E-15  0.34460174E-15  0.26837619E-12  0.24969565E-12 -0.88089166E-13
      18.000 -0.22267455E-12 -0.42327462E-10 -0.13031048E-10  0.41010679E-13 -0.38878855E-14 -0.57233293E-14  0.27964309E-15  0.50357334E-15  0.30604307E-12  0.33038994E-12 -0.11696195E-12
      19.000 -0.29098009E-12 -0.55251122E-10 -0.16978451E-10  0.53784044E-13 -0.51740947E-14 -0.78473794E-14  0.19649754E-15  0.72839827E-15  0.33880749E-12  0.43062620E-12 -0.15305439E-12
      20.000 -0.37577952E-12 -0.71156129E-10 -0.21826170E-10  0.69735763E-13 -0.68061916E-14 -0.10547709E-13  0.13243136E-16  0.10397632E-14  0.36363005E-12  0.55420287E-12 -0.19772066E-12
      21.000 -0.47998585E-12 -0.90540437E-10 -0.27724978E-10  0.89453217E-13 -0.88522796E-14 -0.13945139E-13 -0.31154016E-15  0.14630425E-14  0.37243571E-12  0.70553452E-12 -0.25254549E-12
      22.000 -0.60654650E-12 -0.11391310E-09 -0.34837368E-10  0.11356647E-12 -0.11393716E-13 -0.18170775E-13 -0.82895578E-15  0.20288174E-14  0.35800039E-12  0.88881607E-12 -0.31919224E-12
      23.000 -0.75906739E-12 -0.14183474E-09 -0.43333814E-10  0.14283518E-12 -0.14526320E-13 -0.23346677E-13 -0.16016842E-14  0.27728394E-14  0.31659224E-12  0.11085144E-11 -0.39943749E-12
      24.000 -0.94186849E-12 -0.17494617E-09 -0.53402959E-10  0.17814320E-12 -0.18354469E-13 -0.29608126E-13 -0.27037961E-14  0.37363900E-14  0.24162258E-12  0.13702903E-11 -0.49534880E-12
      25.000 -0.11593633E-11 -0.21393042E-09 -0.65256378E-10  0.22041670E-12 -0.22991215E-13 -0.37124341E-13 -0.42204947E-14  0.49671378E-14  0.12079773E-12  0.16805186E-11 -0.60926443E-12
      26.000 -0.14160356E-11 -0.25949000E-09 -0.79118528E-10  0.27063871E-12 -0.28565688E-13 -0.46075677E-13 -0.62498779E-14  0.65195020E-14 -0.57246197E-13  0.20453587E-11 -0.74362216E-12
      27.000 -0.17171215E-11 -0.31239099E-09 -0.95222404E-10  0.32994246E-12 -0.35224064E-13 -0.56632673E-13 -0.89046489E-14  0.84544354E-14 -0.30008220E-12  0.24712979E-11 -0.90099537E-12
      28.000 -0.20686593E-11 -0.37348509E-09 -0.11382074E-09  0.39960292E-12 -0.43122854E-13 -0.68980594E-13 -0.12311637E-13  0.10839681E-13 -0.61864662E-12  0.29661581E-11 -0.10842859E-11
      29.000 -0.24767963E-11 -0.44366019E-09 -0.13519107E-09  0.48094560E-12 -0.52428930E-13 -0.83341702E-13 -0.16611305E-13  0.13750604E-13 -0.10303381E-11  0.35385480E-11 -0.12966974E-11
      30.000 -0.29477642E-11 -0.52381887E-09 -0.15962420E-09  0.57536227E-12 -0.63327476E-13 -0.99949836E-13 -0.21959464E-13  0.17270485E-13 -0.15515318E-11  0.41968347E-11 -0.15415442E-11
      31.000 -0.34886288E-11 -0.61493432E-09 -0.18741923E-09  0.68441220E-12 -0.76022786E-13 -0.11902761E-12 -0.28528886E-13  0.21490195E-13 -0.21944304E-11  0.49497491E-11 -0.18222901E-11
      32.000 -0.41073339E-11 -0.71807199E-09 -0.21889600E-09  0.80981047E-12 -0.90730681E-13 -0.14081343E-12 -0.36508513E-13  0.26508361E-13 -0.29750869E-11  0.58074870E-11 -0.21427586E-11
      33.000 -0.48119282E-11 -0.83432527E-09 -0.25440053E-09  0.95332639E-12 -0.10767841E-12 -0.16558544E-12 -0.46102670E-13  0.32432140E-13 -0.39167741E-11  0.67810862E-11 -0.25070990E-11
      34.000 -0.56105377E-11 -0.96479123E-09 -0.29429185E-09  0.11168002E-11 -0.12711314E-12 -0.19363330E-12 -0.57532702E-13  0.39377398E-13 -0.50415443E-11  0.78812872E-11 -0.29195725E-11
      35.000 -0.65121910E-11 -0.11106442E-08 -0.33893631E-09  0.13022530E-11 -0.14930258E-12 -0.22523354E-12 -0.71038465E-13  0.47468217E-13 -0.63667423E-11  0.91192081E-11 -0.33845944E-11
      36.000 -0.75268557E-11 -0.12731664E-08 -0.38872134E-09  0.15118711E-11 -0.17452638E-12 -0.26067945E-12 -0.86877201E-13  0.56836970E-13 -0.79139807E-11  0.10507551E-10 -0.39069635E-11
      37.000 -0.86645772E-11 -0.14536673E-08 -0.44406154E-09  0.17478935E-11 -0.20307606E-12 -0.30030690E-12 -0.10532246E-12  0.67625079E-13 -0.97128587E-11  0.12059892E-10 -0.44918205E-11
      38.000 -0.99354502E-11 -0.16534404E-08 -0.50538383E-09  0.20126305E-11 -0.23526411E-12 -0.34446290E-12 -0.12666572E-12  0.79983129E-13 -0.11791581E-10  0.13789427E-10 -0.51444099E-11
      39.000 -0.11350529E-10 -0.18738383E-08 -0.57312070E-09  0.23085831E-11 -0.27142447E-12 -0.39347883E-12 -0.15121788E-12  0.94070269E-13 -0.14173177E-10  0.15709720E-10 -0.58701265E-11
      40.000 -0.12921860E-10 -0.21163169E-08 -0.64772534E-09  0.26384243E-11 -0.31190302E-12 -0.44770351E-12 -0.17930796E-12  0.11005426E-12 -0.16885418E-10  0.17836031E-10 -0.66747670E-11
      41.000 -0.14661522E-10 -0.23823648E-08 -0.72967829E-09  0.30048747E-11 -0.35705743E-12 -0.50753097E-12 -0.21128192E-12  0.12811226E-12 -0.19964646E-10  0.20184516E-10 -0.75644804E-11
      42.000 -0.16581596E-10 -0.26734657E-08 -0.81947089E-09  0.34107230E-11 -0.40726715E-12 -0.57336546E-12 -0.24750429E-12  0.14843086E-12 -0.23445252E-10  0.22770833E-10 -0.85455033E-11
      43.000 -0.18695179E-10 -0.29911687E-08 -0.91759786E-09  0.38589574E-11 -0.46293364E-12 -0.64559242E-12 -0.28835970E-12  0.17120536E-12 -0.27355845E-10  0.25610988E-10 -0.96242121E-11
      44.000 -0.21016400E-10 -0.33371048E-08 -0.10245741E-08  0.43527417E-11 -0.52446985E-12 -0.72461486E-12 -0.33425123E-12  0.19663982E-12 -0.31730608E-10  0.28722793E-10 -0.10807399E-10
      45.000 -0.23559357E-10 -0.37128956E-08 -0.11409417E-08  0.48952787E-11 -0.59230000E-12 -0.81088328E-12 -0.38559900E-12  0.22494779E-12 -0.36613248E-10  0.32124954E-10 -0.12102211E-10
      46.000 -0.26338092E-10 -0.41201404E-08 -0.12672508E-08  0.54898330E-11 -0.66687049E-12 -0.90485690E-12 -0.44284185E-12  0.25635235E-12 -0.42044770E-10  0.35835539E-10 -0.13515861E-10
      47.000 -0.29367700E-10 -0.45605307E-08 -0.14040513E-08  0.61398739E-11 -0.74864987E-12 -0.10069720E-11 -0.50643889E-12  0.29108522E-12 -0.48059264E-10  0.39872924E-10 -0.15055681E-10
      48.000 -0.32664348E-10 -0.50358620E-08 -0.15519127E-08  0.68490485E-11 -0.83811715E-12 -0.11176822E-11 -0.57686759E-12  0.32938674E-12 -0.54696982E-10  0.44257392E-10 -0.16729427E-10
      49.000 -0.36244091E-10 -0.55478982E-08 -0.17114310E-08  0.76210295E-11 -0.93576163E-12 -0.12374902E-11 -0.65462207E-12  0.37150662E-12 -0.62008803E-10  0.49010118E-10 -0.18545210E-10
      50.000 -0.40122849E-10 -0.60983554E-08 -0.18832079E-08  0.84595422E-11 -0.10420947E-11 -0.13669049E-11 -0.74021487E-12  0.41770385E-12 -0.70042266E-10  0.54151466E-10 -0.20511174E-10
      51.000 -0.44317639E-10 -0.66890550E-08 -0.20678403E-08  0.93685211E-11 -0.11576497E-11 -0.15064070E-11 -0.83417838E-12  0.46824573E-12 -0.78836818E-10  0.59702058E-10 -0.22635556E-10
      52.000 -0.48846583E-10 -0.73219407E-08 -0.22659434E-08  0.10352077E-10 -0.12829687E-11 -0.16564933E-11 -0.93706257E-12  0.52340776E-12 -0.88438653E-10  0.65684533E-10 -0.24927024E-10
      53.000 -0.53727592E-10 -0.79989265E-08 -0.24781590E-08  0.11414331E-10 -0.14186026E-11 -0.18177112E-11 -0.10494331E-11  0.58347442E-12 -0.98905685E-10  0.72122404E-10 -0.27394594E-10
      54.000 -0.58978342E-10 -0.87219560E-08 -0.27051298E-08  0.12559443E-10 -0.15651239E-11 -0.19906113E-11 -0.11718732E-11  0.64873904E-12 -0.11029165E-09  0.79038171E-10 -0.30047273E-10
      55.000 -0.64617645E-10 -0.94932630E-08 -0.29474884E-08  0.13791782E-10 -0.17231264E-11 -0.21757095E-11 -0.13049848E-11  0.71950264E-12 -0.12264075E-09  0.86454519E-10 -0.32894127E-10
      56.000 -0.70665444E-10 -0.10315292E-07 -0.32058838E-08  0.15115893E-10 -0.18932104E-11 -0.23735372E-11 -0.14493863E-11  0.79607367E-12 -0.13600456E-09  0.94396263E-10 -0.35944654E-10
      57.000 -0.77141343E-10 -0.11190290E-07 -0.34809918E-08  0.16536307E-10 -0.20759830E-11 -0.25846781E-11 -0.16057101E-11  0.87876892E-12 -0.15044771E-09  0.10288905E-09 -0.39208691E-10
      58.000 -0.84064593E-10 -0.12120467E-07 -0.37734838E-08  0.18057576E-10 -0.22720718E-11 -0.28097155E-11 -0.17746047E-11  0.96791319E-12 -0.16602994E-09  0.11195729E-09 -0.42696010E-10
      59.000 -0.91455611E-10 -0.13109078E-07 -0.40840134E-08  0.19684464E-10 -0.24821247E-11 -0.30491923E-11 -0.19567356E-11  0.10638380E-11 -0.18279999E-09  0.12162546E-09 -0.46416403E-10
      60.000 -0.99335960E-10 -0.14161282E-07 -0.44132484E-08  0.21421899E-10 -0.27067934E-11 -0.33036656E-11 -0.21527829E-11  0.11668814E-11 -0.20081476E-09  0.13192030E-09 -0.50380092E-10
      61.000 -0.10772672E-09 -0.15283717E-07 -0.47618835E-08  0.23274771E-10 -0.29467337E-11 -0.35737471E-11 -0.23634387E-11  0.12773888E-11 -0.22014566E-09  0.14286932E-09 -0.54597617E-10
      62.000 -0.11664846E-09 -0.16483499E-07 -0.51306022E-08  0.25247970E-10 -0.32026210E-11 -0.38600446E-11 -0.25894089E-11  0.13957127E-11 -0.24085810E-09  0.15449850E-09 -0.59079395E-10
      63.000 -0.12612296E-09 -0.17768046E-07 -0.55200592E-08  0.27346596E-10 -0.34751492E-11 -0.41631184E-11 -0.28314148E-11  0.15222113E-11 -0.26300476E-09  0.16683380E-09 -0.63835813E-10
      64.000 -0.13617314E-09 -0.19145597E-07 -0.59309214E-08  0.29575902E-10 -0.37650131E-11 -0.44835422E-11 -0.30901901E-11  0.16572480E-11 -0.28664751E-09  0.17990353E-09 -0.68877679E-10
      65.000 -0.14682125E-09 -0.20624979E-07 -0.63638881E-08  0.31941072E-10 -0.40729088E-11 -0.48219466E-11 -0.33664779E-11  0.18011926E-11 -0.31186475E-09  0.19373672E-09 -0.74216099E-10
      66.000 -0.15808889E-09 -0.22214195E-07 -0.68196405E-08  0.34447268E-10 -0.43995504E-11 -0.51789540E-11 -0.36610329E-11  0.19544209E-11 -0.33872829E-09  0.20836051E-09 -0.79861987E-10
      67.000 -0.16999888E-09 -0.23919120E-07 -0.72988166E-08  0.37099856E-10 -0.47456688E-11 -0.55551320E-11 -0.39746235E-11  0.21173131E-11 -0.36729541E-09  0.22380194E-09 -0.85826168E-10
      68.000 -0.18257518E-09 -0.25743412E-07 -0.78020717E-08  0.39904344E-10 -0.51119925E-11 -0.59510602E-11 -0.43080274E-11  0.22902531E-11 -0.39763329E-09  0.24009048E-09 -0.92119882E-10
      69.000 -0.19584091E-09 -0.27689020E-07 -0.83301173E-08  0.42866142E-10 -0.54992478E-11 -0.63673779E-11 -0.46620291E-11  0.24736305E-11 -0.42982728E-09  0.25725625E-09 -0.98754645E-10
      70.000 -0.20981833E-09 -0.29756032E-07 -0.88836564E-08  0.45990605E-10 -0.59081778E-11 -0.68047114E-11 -0.50374223E-11  0.26678392E-11 -0.46395495E-09  0.27532716E-09 -0.10574170E-09
      71.000 -0.22453095E-09 -0.31941738E-07 -0.94633534E-08  0.49283291E-10 -0.63395403E-11 -0.72636238E-11 -0.54350116E-11  0.28732762E-11 -0.50007792E-09  0.29433081E-09 -0.11309214E-09
      72.000 -0.24000345E-09 -0.34240111E-07 -0.10069968E-07  0.52749890E-10 -0.67940869E-11 -0.77446898E-11 -0.58556084E-11  0.30903412E-11 -0.53827007E-09  0.31429745E-09 -0.12081747E-09
      73.000 -0.25625945E-09 -0.36642443E-07 -0.10704467E-07  0.56395952E-10 -0.72725637E-11 -0.82485461E-11 -0.63000280E-11  0.33194377E-11 -0.57862614E-09  0.33525785E-09 -0.12892945E-09
      74.000 -0.27332150E-09 -0.39138220E-07 -0.11367876E-07  0.60226951E-10 -0.77757320E-11 -0.87758122E-11 -0.67690918E-11  0.35609723E-11 -0.62123076E-09  0.35724017E-09 -0.13743947E-09
      75.000 -0.29121343E-09 -0.41714674E-07 -0.12061058E-07  0.64248554E-10 -0.83043657E-11 -0.93270356E-11 -0.72636297E-11  0.38153534E-11 -0.66614915E-09  0.38027214E-09 -0.14635872E-09
      76.000 -0.30996030E-09 -0.44355145E-07 -0.12784970E-07  0.68466553E-10 -0.88592286E-11 -0.99027747E-11 -0.77844755E-11  0.40829904E-11 -0.71346128E-09  0.40438430E-09 -0.15569879E-09
      77.000 -0.32958585E-09 -0.47038348E-07 -0.13541449E-07  0.72886559E-10 -0.94410755E-11 -0.10503653E-10 -0.83324634E-11  0.43642951E-11 -0.76327289E-09  0.42960761E-09 -0.16547151E-09
      78.000 -0.35011252E-09 -0.49739779E-07 -0.14333799E-07  0.77514076E-10 -0.10050675E-10 -0.11130273E-10 -0.89084311E-11  0.46596815E-11 -0.81567851E-09  0.45597003E-09 -0.17568823E-09
      79.000 -0.37156413E-09 -0.52433716E-07 -0.15166544E-07  0.82354804E-10 -0.10688805E-10 -0.11783152E-10 -0.95132223E-11  0.49695632E-11 -0.87074858E-09  0.48349891E-09 -0.18636007E-09
      80.000 -0.39396573E-09 -0.55093932E-07 -0.16044729E-07  0.87414555E-10 -0.11356232E-10 -0.12462821E-10 -0.10147681E-10  0.52943538E-11 -0.92856977E-09  0.51222463E-09 -0.19749852E-09
      81.000 -0.41734082E-09 -0.57694208E-07 -0.16973697E-07  0.92698921E-10 -0.12053707E-10 -0.13169877E-10 -0.10812649E-10  0.56344677E-11 -0.98926073E-09  0.54217792E-09 -0.20911530E-09
      82.000 -0.44171138E-09 -0.60210896E-07 -0.17959446E-07  0.98213356E-10 -0.12781995E-10 -0.13904890E-10 -0.11508969E-10  0.59903203E-11 -0.10529285E-08  0.57338603E-09 -0.22122158E-09
      83.000 -0.46710082E-09 -0.62626189E-07 -0.19008549E-07  0.10396352E-09 -0.13541869E-10 -0.14668338E-10 -0.12237486E-10  0.63623250E-11 -0.11196491E-08  0.60587547E-09 -0.23382819E-09
      84.000 -0.49353387E-09 -0.64928291E-07 -0.20127043E-07  0.10995516E-09 -0.14334084E-10 -0.15460707E-10 -0.12999044E-10  0.67508937E-11 -0.11895136E-08  0.63967602E-09 -0.24694638E-09
      85.000 -0.52103343E-09 -0.67108520E-07 -0.21319234E-07  0.11619377E-09 -0.15159378E-10 -0.16282559E-10 -0.13794479E-10  0.71564379E-11 -0.12626536E-08  0.67481777E-09 -0.26058758E-09
      86.000 -0.54962065E-09 -0.69160233E-07 -0.22587675E-07  0.12268469E-09 -0.16018502E-10 -0.17134420E-10 -0.14624629E-10  0.75793683E-11 -0.13391896E-08  0.71132680E-09 -0.27476261E-09
      87.000 -0.57931820E-09 -0.71081829E-07 -0.23934019E-07  0.12943344E-09 -0.16912212E-10 -0.18016714E-10 -0.15490328E-10  0.80200927E-11 -0.14191958E-08  0.74922832E-09 -0.28948186E-09
      88.000 -0.61015018E-09 -0.72879379E-07 -0.25359209E-07  0.13644566E-09 -0.17841244E-10 -0.18929876E-10 -0.16392407E-10  0.84790156E-11 -0.15027492E-08  0.78855115E-09 -0.30475616E-09
      89.000 -0.64213860E-09 -0.74564431E-07 -0.26862661E-07  0.14372667E-09 -0.18806311E-10 -0.19874421E-10 -0.17331688E-10  0.89565398E-11 -0.15899687E-08  0.82932434E-09 -0.32059655E-09
      90.000 -0.67530344E-09 -0.76149513E-07 -0.28441818E-07  0.15128161E-09 -0.19808140E-10 -0.20850824E-10 -0.18308989E-10  0.94530662E-11 -0.16809503E-08  0.87157245E-09 -0.33701331E-09
      91.000 -0.70966639E-09 -0.77646308E-07 -0.30092957E-07  0.15911583E-09 -0.20847461E-10 -0.21859445E-10 -0.19325124E-10  0.99689911E-11 -0.17756767E-08  0.91531902E-09 -0.35401627E-09
      92.000 -0.74525068E-09 -0.79065896E-07 -0.31811932E-07  0.16723477E-09 -0.21924980E-10 -0.22900659E-10 -0.20380900E-10  0.10504706E-10 -0.18740436E-08  0.96059157E-09 -0.37161571E-09
      93.000 -0.78207715E-09 -0.80417236E-07 -0.33593351E-07  0.17564352E-09 -0.23041378E-10 -0.23974927E-10 -0.21477113E-10  0.11060600E-10 -0.19759777E-08  0.10074179E-08 -0.38982213E-09
      94.000 -0.82016438E-09 -0.81704930E-07 -0.35428906E-07  0.18434698E-09 -0.24197346E-10 -0.25082663E-10 -0.22614549E-10  0.11637059E-10 -0.20814667E-08  0.10558206E-08 -0.40864519E-09
      95.000 -0.85953280E-09 -0.82930717E-07 -0.37306888E-07  0.19335024E-09 -0.25393583E-10 -0.26224158E-10 -0.23793994E-10  0.12234463E-10 -0.21903462E-08  0.11058213E-08 -0.42809400E-09
      96.000 -0.90020460E-09 -0.84097708E-07 -0.39213228E-07  0.20265853E-09 -0.26630754E-10 -0.27399718E-10 -0.25016220E-10  0.12853185E-10 -0.23019021E-08  0.11574460E-08 -0.44817820E-09
      97.000 -0.94219924E-09 -0.85211039E-07 -0.41132428E-07  0.21227665E-09 -0.27909500E-10 -0.28609742E-10 -0.26281986E-10  0.13493596E-10 -0.24145878E-08  0.12107209E-08 -0.46890764E-09
      98.000 -0.98553364E-09 -0.86273400E-07 -0.43047527E-07  0.22220918E-09 -0.29230472E-10 -0.29854579E-10 -0.27592041E-10  0.14156063E-10 -0.25261491E-08  0.12656665E-08 -0.49029125E-09
      99.000 -0.10302268E-08 -0.87281583E-07 -0.44940145E-07  0.23246096E-09 -0.30594326E-10 -0.31134444E-10 -0.28947128E-10  0.14840943E-10 -0.26340440E-08  0.13223021E-08 -0.51233733E-09
     100.000 -0.10762997E-08 -0.88227745E-07 -0.46791493E-07  0.24303690E-09 -0.32001683E-10 -0.32449566E-10 -0.30347979E-10  0.15548590E-10 -0.27356769E-08  0.13806519E-08 -0.53505478E-09
     101.000 -0.11237702E-08 -0.89100954E-07 -0.48583522E-07  0.25394151E-09 -0.33453136E-10 -0.33800282E-10 -0.31795306E-10  0.16279351E-10 -0.28282679E-08  0.14407404E-08 -0.55845273E-09
     102.000 -0.11726533E-08 -0.89884869E-07 -0.50299150E-07  0.26517900E-09 -0.34949286E-10 -0.35186872E-10 -0.33289812E-10  0.17033568E-10 -0.29088717E-08  0.15025857E-08 -0.58253925E-09
     103.000 -0.12229664E-08 -0.90555821E-07 -0.51921905E-07  0.27675389E-09 -0.36490745E-10 -0.36609467E-10 -0.34832192E-10  0.17811577E-10 -0.29750130E-08  0.15662044E-08 -0.60732176E-09
     104.000 -0.12747291E-08 -0.91087367E-07 -0.53436041E-07  0.28867078E-09 -0.38078082E-10 -0.38068221E-10 -0.36423129E-10  0.18613704E-10 -0.30254412E-08  0.16316188E-08 -0.63280831E-09
     105.000 -0.13279574E-08 -0.91459067E-07 -0.54827374E-07  0.30093379E-09 -0.39711836E-10 -0.39563408E-10 -0.38063282E-10  0.19440271E-10 -0.30600698E-08  0.16988515E-08 -0.65900725E-09
     106.000 -0.13826643E-08 -0.91662098E-07 -0.56084465E-07  0.31354677E-09 -0.41392557E-10 -0.41095237E-10 -0.39753303E-10  0.20291595E-10 -0.30791471E-08  0.17679178E-08 -0.68592574E-09
     107.000 -0.14388653E-08 -0.91699873E-07 -0.57199891E-07  0.32651386E-09 -0.43120805E-10 -0.42663756E-10 -0.41493833E-10  0.21167983E-10 -0.30827358E-08  0.18388313E-08 -0.71357020E-09
     108.000 -0.14965784E-08 -0.91587394E-07 -0.58171261E-07  0.33983932E-09 -0.44897094E-10 -0.44269043E-10 -0.43285499E-10  0.22069734E-10 -0.30710695E-08  0.19116124E-08 -0.74194780E-09
     109.000 -0.15558178E-08 -0.91349600E-07 -0.59001322E-07  0.35352688E-09 -0.46721904E-10 -0.45911308E-10 -0.45128904E-10  0.22997143E-10 -0.30450909E-08  0.19862813E-08 -0.77106602E-09
     110.000 -0.16165940E-08 -0.91014925E-07 -0.59697034E-07  0.36757995E-09 -0.48595733E-10 -0.47590694E-10 -0.47024642E-10  0.23950496E-10 -0.30064415E-08  0.20628505E-08 -0.80093105E-09
     111.000 -0.16789207E-08 -0.90605974E-07 -0.60268405E-07  0.38200230E-09 -0.50519085E-10 -0.49307166E-10 -0.48973298E-10  0.24930074E-10 -0.29572530E-08  0.21413304E-08 -0.83154828E-09
     112.000 -0.17428141E-08 -0.90135814E-07 -0.60727598E-07  0.39679783E-09 -0.52492418E-10 -0.51060727E-10 -0.50975438E-10  0.25936146E-10 -0.29004172E-08  0.22217390E-08 -0.86292393E-09
     113.000 -0.18082865E-08 -0.89612104E-07 -0.61087964E-07  0.41196984E-09 -0.54516152E-10 -0.52851530E-10 -0.53031608E-10  0.26968976E-10 -0.28401282E-08  0.23040944E-08 -0.89506460E-09
     114.000 -0.18753458E-08 -0.89039921E-07 -0.61362978E-07  0.42752131E-09 -0.56590729E-10 -0.54679649E-10 -0.55142340E-10  0.28028823E-10 -0.27820170E-08  0.23884058E-08 -0.92797550E-09
     115.000 -0.19440035E-08 -0.88418660E-07 -0.61565874E-07  0.44345561E-09 -0.58716597E-10 -0.56544972E-10 -0.57308160E-10  0.29115936E-10 -0.27328329E-08  0.24746803E-08 -0.96166088E-09
     116.000 -0.20142743E-08 -0.87745120E-07 -0.61709943E-07  0.45977627E-09 -0.60894156E-10 -0.58447431E-10 -0.59529575E-10  0.30230554E-10 -0.27001570E-08  0.25629334E-08 -0.99612605E-09
     117.000 -0.20861683E-08 -0.87033518E-07 -0.61807954E-07  0.47648617E-09 -0.63123768E-10 -0.60387123E-10 -0.61807069E-10  0.31372913E-10 -0.26922371E-08  0.26531810E-08 -0.10313767E-08
     118.000 -0.21596906E-08 -0.86334921E-07 -0.61869963E-07  0.49358783E-09 -0.65405817E-10 -0.62364066E-10 -0.64141114E-10  0.32543242E-10 -0.27176551E-08  0.27454288E-08 -0.10674171E-08
     119.000 -0.22348507E-08 -0.85723539E-07 -0.61901334E-07  0.51108424E-09 -0.67740699E-10 -0.64378070E-10 -0.66532174E-10  0.33741758E-10 -0.27848819E-08  0.28396805E-08 -0.11042503E-08
     120.000 -0.23116615E-08 -0.85250330E-07 -0.61902884E-07  0.52897857E-09 -0.70128757E-10 -0.66429002E-10 -0.68980698E-10  0.34968674E-10 -0.29020849E-08  0.29359491E-08 -0.11418806E-08
     121.000 -0.23901309E-08 -0.84911151E-07 -0.61872452E-07  0.54727327E-09 -0.72570293E-10 -0.68516914E-10 -0.71487107E-10  0.36224193E-10 -0.30771979E-08  0.30342482E-08 -0.11803131E-08
     122.000 -0.24702614E-08 -0.84668196E-07 -0.61805899E-07  0.56597042E-09 -0.75065638E-10 -0.70641771E-10 -0.74051816E-10  0.37508516E-10 -0.33179104E-08  0.31345801E-08 -0.12195507E-08
     123.000 -0.25520600E-08 -0.84499728E-07 -0.61697429E-07  0.58507263E-09 -0.77615138E-10 -0.72803314E-10 -0.76675229E-10  0.38821834E-10 -0.36314764E-08  0.32369445E-08 -0.12595957E-08
