 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
       0.000  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
       1.000 -0.18422276E-15 -0.23686933E-13  0.12142943E-14 -0.28425049E-16 -0.27770648E-17  0.84431343E-18 -0.96669092E-18  0.93103034E-18  0.10194504E-15 -0.12139103E-15 -0.49130478E-16
       2.000 -0.19838641E-15 -0.36275381E-13 -0.20684524E-14 -0.27772068E-16  0.27008209E-16 -0.73008287E-18 -0.88099724E-18  0.10599689E-17 -0.85109049E-16 -0.36842054E-15 -0.34485781E-15
       3.000 -0.35659933E-16 -0.17947742E-13 -0.49771263E-14 -0.11288291E-16  0.22019667E-16 -0.47045437E-17 -0.86417839E-18  0.47625228E-19 -0.34503264E-16 -0.31605294E-15 -0.36451343E-15
       4.000 -0.12819037E-15 -0.32205985E-13 -0.72583023E-14 -0.55075059E-16 -0.31563655E-16 -0.13752450E-16 -0.19687820E-17 -0.11797507E-17  0.70152474E-15 -0.31586627E-15 -0.29852387E-15
       5.000 -0.57906102E-15 -0.12819572E-12 -0.19607708E-13 -0.18066568E-15 -0.79502524E-16 -0.38908274E-16 -0.24202180E-17 -0.21188312E-17  0.20572896E-14 -0.10448931E-14 -0.91219542E-15
       6.000 -0.10938347E-14 -0.28175944E-12 -0.51761469E-13 -0.36485341E-15 -0.13247523E-15 -0.97387196E-16  0.10304042E-17 -0.21798252E-17  0.43764383E-14 -0.25150637E-14 -0.23611766E-14
       7.000 -0.17977368E-14 -0.50968925E-12 -0.10689849E-12 -0.66559647E-15 -0.28095608E-15 -0.20998783E-15  0.11401072E-16  0.22541501E-17  0.89373560E-14 -0.45868725E-14 -0.43733042E-14
       8.000 -0.33118933E-14 -0.95301273E-12 -0.19512912E-12 -0.12142139E-14 -0.55664551E-15 -0.40636011E-15  0.33879988E-16  0.18247521E-16  0.17057875E-13 -0.80406215E-14 -0.75216272E-14
       9.000 -0.59037183E-14 -0.17722847E-11 -0.34024085E-12 -0.20885120E-14 -0.91984808E-15 -0.72989565E-15  0.78021371E-16  0.53562618E-16  0.29655096E-13 -0.14069097E-13 -0.13063091E-13
      10.000 -0.94226438E-14 -0.30551376E-11 -0.56637788E-12 -0.33290850E-14 -0.14085933E-14 -0.12334624E-14  0.15498099E-15  0.11574982E-15  0.48333783E-13 -0.23199116E-13 -0.21644892E-13
      11.000 -0.14207218E-13 -0.49087417E-11 -0.89188589E-12 -0.50816090E-14 -0.21564450E-14 -0.19747893E-14  0.27443906E-15  0.21386040E-15  0.76012569E-13 -0.35878876E-13 -0.33526185E-13
      12.000 -0.21163331E-13 -0.75527912E-11 -0.13442300E-11 -0.75895497E-14 -0.32426139E-14 -0.30209169E-14  0.44635896E-15  0.35781198E-15  0.11595902E-12 -0.53658656E-13 -0.49983868E-13
      13.000 -0.30825315E-13 -0.11247231E-10 -0.19672608E-11 -0.11056084E-13 -0.46809493E-14 -0.44526925E-14  0.68285268E-15  0.55483600E-15  0.17133209E-12 -0.78619082E-13 -0.73123260E-13
      14.000 -0.43293063E-13 -0.16231875E-10 -0.28063140E-11 -0.15663774E-13 -0.65839840E-14 -0.63596025E-14  0.99484458E-15  0.80827757E-15  0.24640311E-12 -0.11218574E-12 -0.10445352E-12
      15.000 -0.59235904E-13 -0.22818381E-10 -0.39014688E-11 -0.21731103E-13 -0.91809891E-14 -0.88343773E-14  0.13884486E-14  0.11192365E-14  0.34723080E-12 -0.15578945E-12 -0.14514436E-12
      16.000 -0.79973240E-13 -0.31436315E-10 -0.53041118E-11 -0.29704007E-13 -0.12654360E-13 -0.11977314E-13  0.18664760E-14  0.14853786E-14  0.48057018E-12 -0.21216382E-12 -0.19757438E-12
      17.000 -0.10643988E-12 -0.42510612E-10 -0.70847472E-11 -0.40006131E-13 -0.17130954E-13 -0.15900253E-13  0.24298312E-14  0.18963158E-14  0.65337190E-12 -0.28470216E-12 -0.26511105E-12
      18.000 -0.13912830E-12 -0.56411854E-10 -0.93161985E-11 -0.53063977E-13 -0.22863745E-13 -0.20719851E-13  0.30731625E-14  0.23314951E-14  0.87414512E-12 -0.37615685E-12 -0.35054460E-12
      19.000 -0.17920079E-12 -0.73611998E-10 -0.12066079E-10 -0.69480208E-13 -0.30250854E-13 -0.26550841E-13  0.37803300E-14  0.27613204E-14  0.11536873E-11 -0.48938301E-12 -0.45638632E-12
      20.000 -0.22857096E-12 -0.94766389E-10 -0.15415146E-10 -0.90023482E-13 -0.39656638E-13 -0.33510231E-13  0.45256333E-14  0.31454368E-14  0.15038512E-11 -0.62876355E-12 -0.58657328E-12
      21.000 -0.28875994E-12 -0.12055936E-09 -0.19465755E-10 -0.11546409E-12 -0.51404403E-13 -0.41721291E-13  0.52750561E-14  0.34275584E-14  0.19369901E-11 -0.79948184E-12 -0.74620880E-12
      22.000 -0.36084077E-12 -0.15160625E-09 -0.24323005E-10 -0.14660241E-12 -0.65975267E-13 -0.51306063E-13  0.59814954E-14  0.35332834E-14  0.24674615E-11 -0.10060872E-11 -0.93983277E-12
      23.000 -0.44666514E-12 -0.18859818E-09 -0.30086392E-10 -0.18445731E-12 -0.84025580E-13 -0.62378245E-13  0.65801700E-14  0.33716363E-14  0.31123867E-11 -0.12533238E-11 -0.11717583E-11
      24.000 -0.54893842E-12 -0.23239814E-09 -0.36870133E-10 -0.23025035E-12 -0.10618873E-12 -0.75048311E-13  0.69906019E-14  0.28337352E-14  0.38902249E-11 -0.15476867E-11 -0.14479393E-11
      25.000 -0.66994806E-12 -0.28390013E-09 -0.44812180E-10 -0.28522207E-12 -0.13306727E-12 -0.89428462E-13  0.71186848E-14  0.17879179E-14  0.48201316E-11 -0.18965901E-11 -0.17756565E-11
      26.000 -0.81150609E-12 -0.34394876E-09 -0.54052887E-10 -0.35066156E-12 -0.16544892E-12 -0.10562505E-12  0.68521362E-14  0.78227783E-16  0.59236030E-11 -0.23067774E-11 -0.21615990E-11
      27.000 -0.97630115E-12 -0.41349670E-09 -0.64725686E-10 -0.42811017E-12 -0.20432114E-12 -0.12373147E-12  0.60560583E-14 -0.24731548E-14  0.72252580E-11 -0.27852424E-11 -0.26122409E-11
      28.000 -0.11679668E-11 -0.49367760E-09 -0.76979779E-10 -0.51933974E-12 -0.25065193E-12 -0.14383417E-12  0.45755286E-14 -0.60668314E-14  0.87511905E-11 -0.33409316E-11 -0.31358907E-11
      29.000 -0.13896712E-11 -0.58562644E-09 -0.90989944E-10 -0.62614900E-12 -0.30538270E-12 -0.16601836E-12  0.22381574E-14 -0.10931100E-13  0.10528239E-10 -0.39837996E-11 -0.37423202E-11
      30.000 -0.16440626E-11 -0.69040614E-09 -0.10693243E-09 -0.75039657E-12 -0.36966427E-12 -0.19035975E-12 -0.11505473E-14 -0.17323248E-13  0.12585812E-10 -0.47230538E-11 -0.44406426E-11
      31.000 -0.19347638E-11 -0.80920796E-09 -0.12497457E-09 -0.89422279E-12 -0.44486901E-12 -0.21691713E-12 -0.58115791E-14 -0.25526563E-13  0.14956723E-10 -0.55681838E-11 -0.52397403E-11
      32.000 -0.22664339E-11 -0.94342259E-09 -0.14530016E-09 -0.10600217E-11 -0.53234878E-12 -0.24573938E-12 -0.11989165E-13 -0.35850947E-13  0.17675321E-10 -0.65308280E-11 -0.61505174E-11
      33.000 -0.26432039E-11 -0.10944084E-08 -0.16812033E-09 -0.12502152E-11 -0.63342842E-12 -0.27687197E-12 -0.19947655E-13 -0.48637767E-13  0.20776662E-10 -0.76237031E-11 -0.71854635E-11
      34.000 -0.30686254E-11 -0.12634117E-08 -0.19364631E-09 -0.14672898E-11 -0.74966338E-12 -0.31034830E-12 -0.29976272E-13 -0.64260645E-13  0.24298544E-10 -0.88586642E-11 -0.83563067E-11
      35.000 -0.35473227E-11 -0.14518324E-08 -0.22207762E-09 -0.17140375E-11 -0.88284852E-12 -0.34618196E-12 -0.42393483E-13 -0.83121645E-13  0.28282409E-10 -0.10247855E-10 -0.96744973E-11
      36.000 -0.40850455E-11 -0.16613280E-08 -0.25363065E-09 -0.19935208E-11 -0.10347509E-11 -0.38437484E-12 -0.57542941E-13 -0.10565153E-12  0.32771218E-10 -0.11805757E-10 -0.11153685E-10
      37.000 -0.46869328E-11 -0.18935215E-08 -0.28855097E-09 -0.23088233E-11 -0.12071045E-11 -0.42492427E-12 -0.75789701E-13 -0.13231471E-12  0.37808523E-10 -0.13547976E-10 -0.12809210E-10
      38.000 -0.53574670E-11 -0.21498543E-08 -0.32708274E-09 -0.26630904E-11 -0.14018925E-11 -0.46781360E-12 -0.97525134E-13 -0.16360982E-12  0.43440712E-10 -0.15489099E-10 -0.14655509E-10
      39.000 -0.61023029E-11 -0.24318610E-08 -0.36945513E-09 -0.30597932E-11 -0.16213526E-11 -0.51300391E-12 -0.12317152E-12 -0.20006537E-12  0.49717961E-10 -0.17643989E-10 -0.16706663E-10
      40.000 -0.69283113E-11 -0.27413243E-08 -0.41591381E-09 -0.35026864E-11 -0.18676829E-11 -0.56044296E-12 -0.15317758E-12 -0.24223996E-12  0.56691879E-10 -0.20030030E-10 -0.18979131E-10
      41.000 -0.78416537E-11 -0.30800216E-08 -0.46673465E-09 -0.39955330E-11 -0.21430393E-11 -0.61007295E-12 -0.18801442E-12 -0.29072748E-12  0.64414528E-10 -0.22665763E-10 -0.21491156E-10
      42.000 -0.88477438E-11 -0.34496014E-08 -0.52218988E-09 -0.45421512E-11 -0.24498449E-11 -0.66182007E-12 -0.22818084E-12 -0.34615749E-12  0.72940923E-10 -0.25568518E-10 -0.24259902E-10
      43.000 -0.99532750E-11 -0.38518358E-08 -0.58253329E-09 -0.51467035E-11 -0.27907914E-11 -0.71558556E-12 -0.27420798E-12 -0.40919017E-12  0.82329996E-10 -0.28755865E-10 -0.27302078E-10
      44.000 -0.11166252E-10 -0.42886743E-08 -0.64803553E-09 -0.58136457E-11 -0.31685157E-11 -0.77125580E-12 -0.32665411E-12 -0.48051642E-12  0.92641877E-10 -0.32248089E-10 -0.30636944E-10
      45.000 -0.12493853E-10 -0.47619207E-08 -0.71899846E-09 -0.65474238E-11 -0.35855998E-11 -0.82871074E-12 -0.38610000E-12 -0.56086341E-12  0.10393686E-09 -0.36066642E-10 -0.34285639E-10
      46.000 -0.13942402E-10 -0.52732060E-08 -0.79571648E-09 -0.73525271E-11 -0.40449097E-11 -0.88781252E-12 -0.45315462E-12 -0.65099479E-12  0.11627827E-09 -0.40231538E-10 -0.38268003E-10
      47.000 -0.15519619E-10 -0.58244009E-08 -0.87846039E-09 -0.82338050E-11 -0.45495929E-11 -0.94839592E-12 -0.52846016E-12 -0.75170491E-12  0.12973355E-09 -0.44762971E-10 -0.42603291E-10
      48.000 -0.17234633E-10 -0.64176493E-08 -0.96751800E-09 -0.91964067E-11 -0.51027215E-11 -0.10102797E-11 -0.61268612E-12 -0.86381870E-12  0.14437107E-09 -0.49684049E-10 -0.47313497E-10
      49.000 -0.19095620E-10 -0.70548828E-08 -0.10632104E-08 -0.10245448E-10 -0.57072966E-11 -0.10732757E-11 -0.70652424E-12 -0.98819747E-12  0.16025903E-09 -0.55019054E-10 -0.52422578E-10
      50.000 -0.21109783E-10 -0.77377816E-08 -0.11658473E-08 -0.11386073E-10 -0.63666198E-11 -0.11371767E-11 -0.81069444E-12 -0.11257387E-11  0.17746870E-09 -0.60790560E-10 -0.57952942E-10
      51.000 -0.23285851E-10 -0.84683306E-08 -0.12757090E-08 -0.12623799E-10 -0.70842855E-11 -0.12017460E-11 -0.92594996E-12 -0.12773695E-11  0.19607566E-09 -0.67021260E-10 -0.63926267E-10
      52.000 -0.25634082E-10 -0.92488672E-08 -0.13930926E-08 -0.13964450E-10 -0.78637881E-11 -0.12667302E-11 -0.10530706E-11 -0.14440466E-11  0.21615615E-09 -0.73736979E-10 -0.70367168E-10
      53.000 -0.28163628E-10 -0.10081539E-07 -0.15183310E-08 -0.15413785E-10 -0.87085305E-11 -0.13318692E-11 -0.11928570E-11 -0.16267624E-11  0.23778585E-09 -0.80964705E-10 -0.77302307E-10
      54.000 -0.30882537E-10 -0.10968527E-07 -0.16517401E-08 -0.16977573E-10 -0.96222318E-11 -0.13968831E-11 -0.13461373E-11 -0.18265445E-11  0.26104354E-09 -0.88729412E-10 -0.84756509E-10
      55.000 -0.33800519E-10 -0.11912974E-07 -0.17935978E-08 -0.18661966E-10 -0.10608913E-10 -0.14614609E-11 -0.15137723E-11 -0.20444485E-11  0.28601246E-09 -0.97056105E-10 -0.92753687E-10
      56.000 -0.36928937E-10 -0.12918662E-07 -0.19441996E-08 -0.20473424E-10 -0.11672466E-10 -0.15252749E-11 -0.16966476E-11 -0.22815568E-11  0.31277619E-09 -0.10597314E-09 -0.10132090E-09
      57.000 -0.40277869E-10 -0.13988552E-07 -0.21038801E-08 -0.22418305E-10 -0.12816663E-10 -0.15879923E-11 -0.18956676E-11 -0.25389857E-11  0.34141716E-09 -0.11551002E-09 -0.11048732E-09
      58.000 -0.43856132E-10 -0.15125416E-07 -0.22729509E-08 -0.24502945E-10 -0.14045609E-10 -0.16492599E-11 -0.21117623E-11 -0.28178843E-11  0.37202084E-09 -0.12569387E-09 -0.12027994E-09
      59.000 -0.47674350E-10 -0.16335652E-07 -0.24516736E-08 -0.26734078E-10 -0.15363718E-10 -0.17086928E-11 -0.23458925E-11 -0.31194259E-11  0.40467722E-09 -0.13655171E-09 -0.13072465E-09
      60.000 -0.51744923E-10 -0.17632165E-07 -0.26403273E-08 -0.29118736E-10 -0.16775236E-10 -0.17658904E-11 -0.25990413E-11 -0.34448079E-11  0.43947614E-09 -0.14811417E-09 -0.14185066E-09
      61.000 -0.56078764E-10 -0.19032611E-07 -0.28392363E-08 -0.31663808E-10 -0.18284262E-10 -0.18204485E-11 -0.28722073E-11 -0.37952586E-11  0.47650561E-09 -0.16041298E-09 -0.15368939E-09
      62.000 -0.60685329E-10 -0.20555715E-07 -0.30486924E-08 -0.34376124E-10 -0.19895242E-10 -0.18719431E-11 -0.31664118E-11 -0.41720358E-11  0.51585649E-09 -0.17347703E-09 -0.16626969E-09
      63.000 -0.65576038E-10 -0.22220673E-07 -0.32689204E-08 -0.37262918E-10 -0.21612934E-10 -0.19199174E-11 -0.34827050E-11 -0.45764182E-11  0.55762412E-09 -0.18733502E-09 -0.17961900E-09
      64.000 -0.70764215E-10 -0.24048977E-07 -0.35001651E-08 -0.40331718E-10 -0.23441889E-10 -0.19639006E-11 -0.38221563E-11 -0.50097042E-11  0.60190299E-09 -0.20201946E-09 -0.19376835E-09
      65.000 -0.76261452E-10 -0.26063467E-07 -0.37427333E-08 -0.43589849E-10 -0.25386476E-10 -0.20034200E-11 -0.41858468E-11 -0.54732193E-11  0.64878472E-09 -0.21756389E-09 -0.20875104E-09
      66.000 -0.82077668E-10 -0.28283271E-07 -0.39968915E-08 -0.47044545E-10 -0.27451424E-10 -0.20379838E-11 -0.45748776E-11 -0.59683154E-11  0.69836339E-09 -0.23399855E-09 -0.22459730E-09
      67.000 -0.88224915E-10 -0.30719439E-07 -0.42628157E-08 -0.50703447E-10 -0.29641781E-10 -0.20670673E-11 -0.49903762E-11 -0.64963602E-11  0.75073740E-09 -0.25135329E-09 -0.24133571E-09
      68.000 -0.94717291E-10 -0.33375100E-07 -0.45407187E-08 -0.54574479E-10 -0.31962343E-10 -0.20901328E-11 -0.54334856E-11 -0.70587367E-11  0.80600350E-09 -0.26966208E-09 -0.25899867E-09
      69.000 -0.10156689E-09 -0.36247745E-07 -0.48309308E-08 -0.58665307E-10 -0.34417683E-10 -0.21066441E-11 -0.59053561E-11 -0.76568514E-11  0.86425455E-09 -0.28895981E-09 -0.27762089E-09
      70.000 -0.10878389E-09 -0.39328999E-07 -0.51337654E-08 -0.62983456E-10 -0.37012752E-10 -0.21160464E-11 -0.64071545E-11 -0.82921329E-11  0.92558551E-09 -0.30927754E-09 -0.29723356E-09
      71.000 -0.11638080E-09 -0.42601673E-07 -0.54494590E-08 -0.67536872E-10 -0.39752826E-10 -0.21177520E-11 -0.69400710E-11 -0.89660208E-11  0.99009531E-09 -0.33064576E-09 -0.31786585E-09
      72.000 -0.12437231E-09 -0.46038358E-07 -0.57784467E-08 -0.72333772E-10 -0.42642876E-10 -0.21111623E-11 -0.75053071E-11 -0.96799646E-11  0.10578800E-08 -0.35309938E-09 -0.33955105E-09
      73.000 -0.13277083E-09 -0.49604091E-07 -0.61215908E-08 -0.77382047E-10 -0.45687611E-10 -0.20956835E-11 -0.81040671E-11 -0.10435433E-10  0.11290303E-08 -0.37667418E-09 -0.36232485E-09
      74.000 -0.14158657E-09 -0.53259607E-07 -0.64798569E-08 -0.82689404E-10 -0.48892135E-10 -0.20707044E-11 -0.87375683E-11 -0.11233912E-10  0.12036390E-08 -0.40140145E-09 -0.38621884E-09
      75.000 -0.15083228E-09 -0.56959805E-07 -0.68538713E-08 -0.88263978E-10 -0.52261885E-10 -0.20355810E-11 -0.94070476E-11 -0.12076892E-10  0.12818027E-08 -0.42731177E-09 -0.41126226E-09
      76.000 -0.16052310E-09 -0.60648205E-07 -0.72444532E-08 -0.94114166E-10 -0.55801935E-10 -0.19896609E-11 -0.10113749E-10 -0.12965871E-10  0.13636139E-08 -0.45444049E-09 -0.43748879E-09
      77.000 -0.17067153E-09 -0.64254930E-07 -0.76542089E-08 -0.10024797E-09 -0.59517053E-10 -0.19323005E-11 -0.10858915E-10 -0.13902357E-10  0.14491579E-08 -0.48282372E-09 -0.46493462E-09
      78.000 -0.18128757E-09 -0.67702269E-07 -0.80886763E-08 -0.10667316E-09 -0.63412428E-10 -0.18628400E-11 -0.11643796E-10 -0.14887875E-10  0.15385211E-08 -0.51249247E-09 -0.49363119E-09
      79.000 -0.19238403E-09 -0.70911978E-07 -0.85557341E-08 -0.11339794E-09 -0.67493591E-10 -0.17805871E-11 -0.12469659E-10 -0.15923947E-10  0.16317946E-08 -0.54347680E-09 -0.52360728E-09
      80.000 -0.20397632E-09 -0.73807641E-07 -0.90641128E-08 -0.12043079E-09 -0.71765646E-10 -0.16848439E-11 -0.13337775E-10 -0.17012097E-10  0.17290637E-08 -0.57581199E-09 -0.55489644E-09
      81.000 -0.21607683E-09 -0.76316263E-07 -0.96229396E-08 -0.12777971E-09 -0.76233352E-10 -0.15749252E-11 -0.14249407E-10 -0.18153855E-10  0.18304044E-08 -0.60953401E-09 -0.58753490E-09
      82.000 -0.22869513E-09 -0.78376897E-07 -0.10242450E-07 -0.13545240E-09 -0.80901911E-10 -0.14501312E-11 -0.15205824E-10 -0.19350764E-10  0.19358932E-08 -0.64467299E-09 -0.62155349E-09
      83.000 -0.24184388E-09 -0.79951435E-07 -0.10933772E-07 -0.14345706E-09 -0.85776884E-10 -0.13097298E-11 -0.16208307E-10 -0.20604358E-10  0.20456115E-08 -0.68125793E-09 -0.65697991E-09
      84.000 -0.25553860E-09 -0.81024161E-07 -0.11706638E-07 -0.15180212E-09 -0.90863339E-10 -0.11529862E-11 -0.17258137E-10 -0.21916166E-10  0.21596349E-08 -0.71932356E-09 -0.69384717E-09
      85.000 -0.26979140E-09 -0.81590759E-07 -0.12566993E-07 -0.16049546E-09 -0.96165949E-10 -0.97918317E-12 -0.18356583E-10 -0.23287723E-10  0.22780266E-08 -0.75890524E-09 -0.73219107E-09
      86.000 -0.28461117E-09 -0.81654241E-07 -0.13517119E-07 -0.16954464E-09 -0.10168987E-09 -0.78759035E-12 -0.19504915E-10 -0.24720565E-10  0.24008494E-08 -0.80003167E-09 -0.77204131E-09
      87.000 -0.30001026E-09 -0.81235337E-07 -0.14557490E-07 -0.17895771E-09 -0.10744062E-09 -0.57744528E-12 -0.20704413E-10 -0.26216221E-10  0.25281737E-08 -0.84273027E-09 -0.81342406E-09
      88.000 -0.31600418E-09 -0.80380972E-07 -0.15687249E-07 -0.18874297E-09 -0.11342318E-09 -0.34798653E-12 -0.21956352E-10 -0.27776204E-10  0.26600667E-08 -0.88703478E-09 -0.85637131E-09
      89.000 -0.33260458E-09 -0.79155441E-07 -0.16902596E-07 -0.19890811E-09 -0.11964206E-09 -0.98475086E-13 -0.23261988E-10 -0.29402031E-10  0.27965831E-08 -0.93297955E-09 -0.90091812E-09
      90.000 -0.34981951E-09 -0.77623877E-07 -0.18196016E-07 -0.20946041E-09 -0.12610231E-09  0.17183923E-12 -0.24622576E-10 -0.31095218E-10  0.29377804E-08 -0.98059144E-09 -0.94709263E-09
      91.000 -0.36766089E-09 -0.75845843E-07 -0.19558015E-07 -0.22040772E-09 -0.13280936E-09  0.46373861E-12 -0.26039378E-10 -0.32857262E-10  0.30837407E-08 -0.10298958E-08 -0.99491905E-09
      92.000 -0.38614414E-09 -0.73876430E-07 -0.20978671E-07 -0.23175812E-09 -0.13976802E-09  0.77800050E-12 -0.27513647E-10 -0.34689645E-10  0.32345682E-08 -0.10809252E-08 -0.10444281E-08
      93.000 -0.40528036E-09 -0.71761173E-07 -0.22445930E-07 -0.24351901E-09 -0.14698260E-09  0.11153745E-11 -0.29046611E-10 -0.36593844E-10  0.33903644E-08 -0.11337125E-08 -0.10956537E-08
      94.000 -0.42507659E-09 -0.69528607E-07 -0.23942260E-07 -0.25569735E-09 -0.15445799E-09  0.14766199E-11 -0.30639496E-10 -0.38571335E-10  0.35512199E-08 -0.11882825E-08 -0.11486222E-08
      95.000 -0.44554420E-09 -0.67196158E-07 -0.25443874E-07 -0.26830068E-09 -0.16219949E-09  0.18625281E-11 -0.32293530E-10 -0.40623568E-10  0.37172635E-08 -0.12446581E-08 -0.12033554E-08
      96.000 -0.46669851E-09 -0.64785322E-07 -0.26923048E-07 -0.28133681E-09 -0.17021169E-09  0.22738819E-11 -0.34009929E-10 -0.42751974E-10  0.38887664E-08 -0.13028702E-08 -0.12598824E-08
      97.000 -0.48854995E-09 -0.62323620E-07 -0.28350150E-07 -0.29481279E-09 -0.17849865E-09  0.27114308E-11 -0.35789882E-10 -0.44957975E-10  0.40662356E-08 -0.13629502E-08 -0.13182361E-08
      98.000 -0.51110441E-09 -0.59828666E-07 -0.29693608E-07 -0.30873515E-09 -0.18706503E-09  0.31759325E-11 -0.37634567E-10 -0.47242989E-10  0.42504166E-08 -0.14249204E-08 -0.13784404E-08
      99.000 -0.53437263E-09 -0.57296505E-07 -0.30920044E-07 -0.32311111E-09 -0.19591597E-09  0.36681770E-11 -0.39545168E-10 -0.49608404E-10  0.44422135E-08 -0.14888008E-08 -0.14405147E-08
     100.000 -0.55836976E-09 -0.54707041E-07 -0.31996342E-07 -0.33794814E-09 -0.20505581E-09  0.41889424E-11 -0.41522851E-10 -0.52055583E-10  0.46426403E-08 -0.15546206E-08 -0.15044860E-08
     101.000 -0.58310545E-09 -0.52030144E-07 -0.32891950E-07 -0.35325285E-09 -0.21448828E-09  0.47389673E-11 -0.43568748E-10 -0.54585879E-10  0.48528634E-08 -0.16224095E-08 -0.15703859E-08
     102.000 -0.60858424E-09 -0.49217839E-07 -0.33579212E-07 -0.36903132E-09 -0.22421783E-09  0.53189976E-11 -0.45683983E-10 -0.57200637E-10  0.50742139E-08 -0.16921866E-08 -0.16382358E-08
     103.000 -0.63481608E-09 -0.46198068E-07 -0.34032549E-07 -0.38529033E-09 -0.23424936E-09  0.59298128E-11 -0.47869682E-10 -0.59901168E-10  0.53080424E-08 -0.17639691E-08 -0.17080520E-08
     104.000 -0.66181592E-09 -0.42891480E-07 -0.34228644E-07 -0.40203700E-09 -0.24458692E-09  0.65721764E-11 -0.50126947E-10 -0.62688753E-10  0.55555171E-08 -0.18377838E-08 -0.17798596E-08
     105.000 -0.68959244E-09 -0.39242532E-07 -0.34148115E-07 -0.41927742E-09 -0.25523389E-09  0.72468065E-11 -0.52456848E-10 -0.65564666E-10  0.58175977E-08 -0.19136587E-08 -0.18536882E-08
     106.000 -0.71814858E-09 -0.35238584E-07 -0.33777799E-07 -0.43701714E-09 -0.26619443E-09  0.79544278E-11 -0.54860439E-10 -0.68530164E-10  0.60952074E-08 -0.19916094E-08 -0.19295568E-08
     107.000 -0.74749335E-09 -0.30910935E-07 -0.33113131E-07 -0.45526250E-09 -0.27747323E-09  0.86958002E-11 -0.57338779E-10 -0.71586471E-10  0.63893533E-08 -0.20716495E-08 -0.20074780E-08
     108.000 -0.77764138E-09 -0.26331440E-07 -0.32159912E-07 -0.47402015E-09 -0.28907398E-09  0.94716634E-11 -0.59892901E-10 -0.74734778E-10  0.67010442E-08 -0.21538037E-08 -0.20874746E-08
     109.000 -0.80860026E-09 -0.21605423E-07 -0.30934196E-07 -0.49329567E-09 -0.30099968E-09  0.10282706E-10 -0.62523798E-10 -0.77976263E-10  0.70311523E-08 -0.22380975E-08 -0.21695746E-08
     110.000 -0.84037106E-09 -0.16847700E-07 -0.29460115E-07 -0.51309400E-09 -0.31325418E-09  0.11129623E-10 -0.65232451E-10 -0.81312092E-10  0.73803971E-08 -0.23245431E-08 -0.22537937E-08
     111.000 -0.87296165E-09 -0.12149046E-07 -0.27767288E-07 -0.53342099E-09 -0.32584192E-09  0.12013146E-10 -0.68019843E-10 -0.84743392E-10  0.77493764E-08 -0.24131498E-08 -0.23401408E-08
     112.000 -0.90638630E-09 -0.75636473E-08 -0.25888893E-07 -0.55428283E-09 -0.33876624E-09  0.12933983E-10 -0.70886929E-10 -0.88271254E-10  0.81384847E-08 -0.25039400E-08 -0.24286362E-08
     113.000 -0.94065135E-09 -0.31247040E-08 -0.23859645E-07 -0.57568452E-09 -0.35202970E-09  0.13892785E-10 -0.73834621E-10 -0.91896756E-10  0.85477557E-08 -0.25969369E-08 -0.25193060E-08
     114.000 -0.97575569E-09  0.11450150E-08 -0.21713618E-07 -0.59763036E-09 -0.36563586E-09  0.14890210E-10 -0.76863820E-10 -0.95620965E-10  0.89767896E-08 -0.26921485E-08 -0.26121627E-08
     115.000 -0.10117059E-08  0.52440161E-08 -0.19483511E-07 -0.62012569E-09 -0.37958888E-09  0.15926954E-10 -0.79975427E-10 -0.99444906E-10  0.94247797E-08 -0.27895798E-08 -0.27072108E-08
     116.000 -0.10485158E-08  0.91807531E-08 -0.17201240E-07 -0.64317622E-09 -0.39389173E-09  0.17003687E-10 -0.83170316E-10 -0.10336956E-09  0.98905322E-08 -0.28892506E-08 -0.28044681E-08
     117.000 -0.10861904E-08  0.12902804E-07 -0.14896727E-07 -0.66678635E-09 -0.40854654E-09  0.18121015E-10 -0.86449317E-10 -0.10739592E-09  0.10372465E-07 -0.29911816E-08 -0.29039589E-08
     118.000 -0.11247261E-08  0.16229991E-07 -0.12593509E-07 -0.69095972E-09 -0.42355654E-09  0.19279549E-10 -0.89813242E-10 -0.11152492E-09  0.10868658E-07 -0.30953764E-08 -0.30056920E-08
     119.000 -0.11641280E-08  0.18906401E-07 -0.10304883E-07 -0.71570116E-09 -0.43892566E-09  0.20479947E-10 -0.93262913E-10 -0.11575751E-09  0.11376950E-07 -0.32018355E-08 -0.31096677E-08
     120.000 -0.12044095E-08  0.20766268E-07 -0.80345176E-08 -0.74101591E-09 -0.45465646E-09  0.21722832E-10 -0.96799119E-10 -0.12009456E-09  0.11894976E-07 -0.33105757E-08 -0.32159010E-08
     121.000 -0.12455739E-08  0.21843768E-07 -0.57798925E-08 -0.76690774E-09 -0.47075065E-09  0.23008758E-10 -0.10042260E-09 -0.12453693E-09  0.12420147E-07 -0.34216153E-08 -0.33244142E-08
     122.000 -0.12876151E-08  0.22291613E-07 -0.35344977E-08 -0.79337966E-09 -0.48721113E-09  0.24338287E-10 -0.10413409E-09 -0.12908550E-09  0.12949659E-07 -0.35349534E-08 -0.34352127E-08
