 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
     261.000  0.24722736E-07  0.64526728E-08  0.62351786E-07  0.54371352E-08  0.25552249E-08 -0.46787393E-09  0.21391151E-09  0.26047672E-09  0.24809908E-07  0.35856639E-07  0.44253792E-07
     262.000  0.23596134E-07  0.84342364E-08  0.60463373E-07  0.57783287E-08  0.26210751E-08 -0.46849448E-09  0.22470039E-09  0.27202151E-09  0.26646002E-07  0.33917425E-07  0.43245313E-07
     263.000  0.22402700E-07  0.10294476E-07  0.58489709E-07  0.61523092E-08  0.26876950E-08 -0.46905459E-09  0.23571319E-09  0.28380011E-09  0.28187918E-07  0.31907668E-07  0.42167706E-07
     264.000  0.21145058E-07  0.12038411E-07  0.56425795E-07  0.65563339E-08  0.27551480E-08 -0.46954303E-09  0.24695374E-09  0.29581523E-09  0.29402246E-07  0.29836480E-07  0.41016647E-07
     265.000  0.19826930E-07  0.13555332E-07  0.54252071E-07  0.69908968E-08  0.28233459E-08 -0.46995870E-09  0.25842500E-09  0.30806913E-09  0.30296829E-07  0.27713677E-07  0.39787611E-07
     266.000  0.18453291E-07  0.14701650E-07  0.51938488E-07  0.74571412E-08  0.28921024E-08 -0.47031651E-09  0.27012901E-09  0.32056519E-09  0.30927332E-07  0.25550261E-07  0.38476625E-07
     267.000  0.17029987E-07  0.15396833E-07  0.49457609E-07  0.79540382E-08  0.29613741E-08 -0.47062103E-09  0.28206883E-09  0.33330725E-09  0.31401137E-07  0.23358199E-07  0.37081465E-07
     268.000  0.15563250E-07  0.15597263E-07  0.46793568E-07  0.84788919E-08  0.30312053E-08 -0.47085994E-09  0.29424851E-09  0.34629811E-09  0.31846725E-07  0.21149302E-07  0.35601867E-07
     269.000  0.14059977E-07  0.15238415E-07  0.43942968E-07  0.90296107E-08  0.31014460E-08 -0.47103299E-09  0.30667106E-09  0.35954001E-09  0.32345229E-07  0.18934294E-07  0.34039057E-07
     270.000  0.12528240E-07  0.14276087E-07  0.40914343E-07  0.96051838E-08  0.31717879E-08 -0.47115971E-09  0.31933852E-09  0.37303645E-09  0.32876422E-07  0.16722567E-07  0.32395765E-07
     271.000  0.10976853E-07  0.12774267E-07  0.37727629E-07  0.10204496E-07  0.32420814E-08 -0.47124757E-09  0.33225406E-09  0.38679152E-09  0.33341429E-07  0.14522042E-07  0.30676466E-07
     272.000  0.94143426E-08  0.10901645E-07  0.34410568E-07  0.10826189E-07  0.33123010E-08 -0.47128328E-09  0.34542195E-09  0.40080804E-09  0.33654877E-07  0.12339005E-07  0.28886846E-07
     273.000  0.78484985E-08  0.88330848E-08  0.30995499E-07  0.11469813E-07  0.33821522E-08 -0.47126798E-09  0.35884531E-09  0.41508825E-09  0.33821135E-07  0.10178431E-07  0.27033104E-07
     274.000  0.62864472E-08  0.66745811E-08  0.27520814E-07  0.12136053E-07  0.34510437E-08 -0.47122782E-09  0.37252610E-09  0.42963580E-09  0.33923864E-07  0.80444951E-08  0.25122286E-07
     275.000  0.47343954E-08  0.44748427E-08  0.24032051E-07  0.12825619E-07  0.35185193E-08 -0.47117503E-09  0.38646764E-09  0.44445500E-09  0.34055568E-07  0.59403748E-08  0.23163089E-07
     276.000  0.31972701E-08  0.22801856E-08  0.20578257E-07  0.13538711E-07  0.35842939E-08 -0.47109580E-09  0.40067446E-09  0.45954875E-09  0.34273527E-07  0.38675180E-08  0.21165650E-07
     277.000  0.16790389E-08  0.17843569E-09  0.17210307E-07  0.14275644E-07  0.36476354E-08 -0.47099387E-09  0.41514973E-09  0.47491926E-09  0.34618331E-07  0.18254868E-08  0.19140495E-07
     278.000  0.18321079E-09 -0.16840835E-08  0.13985050E-07  0.15037039E-07  0.37071155E-08 -0.47090562E-09  0.42989538E-09  0.49057032E-09  0.35144101E-07 -0.18747105E-09  0.17097967E-07
     279.000 -0.12875091E-08 -0.31233043E-08  0.10964355E-07  0.15822925E-07  0.37613843E-08 -0.47085174E-09  0.44491484E-09  0.50650654E-09  0.35898843E-07 -0.21739559E-08  0.15048121E-07
     280.000 -0.27319461E-08 -0.39835259E-08  0.82019432E-08  0.16632229E-07  0.38098853E-08 -0.47081958E-09  0.46021292E-09  0.52273086E-09  0.36864242E-07 -0.41371382E-08  0.13000186E-07
     281.000 -0.41503658E-08 -0.42154331E-08  0.57310412E-08  0.17463459E-07  0.38520624E-08 -0.47081834E-09  0.47579289E-09  0.53924545E-09  0.37921082E-07 -0.60800614E-08  0.10961950E-07
     282.000 -0.55438282E-08 -0.39033627E-08  0.35655300E-08  0.18315450E-07  0.38855742E-08 -0.47090181E-09  0.49165658E-09  0.55605429E-09  0.38883473E-07 -0.80048387E-08  0.89400636E-08
     283.000 -0.69140591E-08 -0.32107750E-08  0.17051478E-08  0.19187264E-07  0.39058890E-08 -0.47110722E-09  0.50780756E-09  0.57316230E-09  0.39575613E-07 -0.99126850E-08  0.69406801E-08
     284.000 -0.82635446E-08 -0.22751460E-08  0.13188871E-09  0.20077867E-07  0.39087336E-08 -0.47142802E-09  0.52425098E-09  0.59057249E-09  0.39887509E-07 -0.11804536E-07  0.49691799E-08
     285.000 -0.95948504E-08 -0.11255302E-08 -0.11936541E-08  0.20986094E-07  0.38936817E-08 -0.47188582E-09  0.54099016E-09  0.60828696E-09  0.39776467E-07 -0.13681109E-07  0.30293326E-08
     286.000 -0.10909725E-07  0.30358090E-09 -0.23217915E-08  0.21910373E-07  0.38651262E-08 -0.47256776E-09  0.55802680E-09  0.62630991E-09  0.39240601E-07 -0.15542295E-07  0.11232247E-08
     287.000 -0.12209291E-07  0.20440859E-08 -0.32952164E-08  0.22848111E-07  0.38290393E-08 -0.47354685E-09  0.57536464E-09  0.64464659E-09  0.38311185E-07 -0.17386808E-07 -0.74827806E-09
     288.000 -0.13494840E-07  0.39356769E-08 -0.41351818E-08  0.23795616E-07  0.37888770E-08 -0.47483722E-09  0.59300915E-09  0.66330008E-09  0.37071284E-07 -0.19212263E-07 -0.25856494E-08
     289.000 -0.14767674E-07  0.55879837E-08 -0.48289817E-08  0.24748751E-07  0.37457832E-08 -0.47649253E-09  0.61096370E-09  0.68227237E-09  0.35662343E-07 -0.21015098E-07 -0.43909494E-08
     290.000 -0.16028210E-07  0.65502959E-08 -0.53174768E-08  0.25703333E-07  0.37033496E-08 -0.47867547E-09  0.62922980E-09  0.70156787E-09  0.34249874E-07 -0.22790450E-07 -0.61669637E-08
     291.000 -0.17275845E-07  0.65956977E-08 -0.55069444E-08  0.26654925E-07  0.36709766E-08 -0.48155265E-09  0.64781130E-09  0.72119220E-09  0.32969775E-07 -0.24532598E-07 -0.79159049E-08
     292.000 -0.18509471E-07  0.58862542E-08 -0.53234490E-08  0.27598820E-07  0.36611082E-08 -0.48521284E-09  0.66671403E-09  0.74114847E-09  0.31898126E-07 -0.26235780E-07 -0.96393937E-08
     293.000 -0.19727249E-07  0.48475310E-08 -0.47745068E-08  0.28530515E-07  0.36834417E-08 -0.48981709E-09  0.68594131E-09  0.76143848E-09  0.31055071E-07 -0.27894535E-07 -0.11339375E-07
     294.000 -0.20925920E-07  0.38350064E-08 -0.39538645E-08  0.29445784E-07  0.37428105E-08 -0.49575770E-09  0.70549435E-09  0.78206680E-09  0.30418510E-07 -0.29503518E-07 -0.13018121E-07
     295.000 -0.22101259E-07  0.28896048E-08 -0.29766892E-08  0.30340119E-07  0.38417510E-08 -0.50350003E-09  0.72537707E-09  0.80303944E-09  0.29929866E-07 -0.31057385E-07 -0.14677294E-07
     296.000 -0.23249364E-07  0.17995203E-08 -0.19100951E-08  0.31208502E-07  0.39826303E-08 -0.51330555E-09  0.74559557E-09  0.82435945E-09  0.29499409E-07 -0.32550895E-07 -0.16317700E-07
     297.000 -0.24366845E-07  0.35979187E-09 -0.76943104E-09  0.32045885E-07  0.41665271E-08 -0.52533755E-09  0.76615304E-09  0.84602829E-09  0.29022053E-07 -0.33979101E-07 -0.17939723E-07
     298.000 -0.25449848E-07 -0.14716125E-08  0.42748695E-09  0.32847504E-07  0.43918972E-08 -0.54011944E-09  0.78705018E-09  0.86805063E-09  0.28399822E-07 -0.35337675E-07 -0.19542904E-07
     299.000 -0.26493921E-07 -0.36327564E-08  0.16246684E-08  0.33608608E-07  0.46556570E-08 -0.55871351E-09  0.80829083E-09  0.89043283E-09  0.27560950E-07 -0.36623287E-07 -0.21124891E-07
     300.000 -0.27495001E-07 -0.60324824E-08  0.27588178E-08  0.34324412E-07  0.49545185E-08 -0.58227452E-09  0.82988135E-09  0.91317773E-09  0.26470739E-07 -0.37833649E-07 -0.22681712E-07
     301.000 -0.28449688E-07 -0.84543707E-08  0.38085467E-08  0.34990609E-07  0.52842476E-08 -0.61140065E-09  0.85182453E-09  0.93628629E-09  0.25132983E-07 -0.38967278E-07 -0.24209268E-07
     302.000 -0.29354503E-07 -0.10419502E-07  0.47771375E-08  0.35603583E-07  0.56387821E-08 -0.64585547E-09  0.87412034E-09  0.95976313E-09  0.23583276E-07 -0.40023328E-07 -0.25703814E-07
     303.000 -0.30206027E-07 -0.11283665E-07  0.56149000E-08  0.36160004E-07  0.60115342E-08 -0.68470304E-09  0.89677236E-09  0.98361486E-09  0.21879904E-07 -0.41001317E-07 -0.27160975E-07
     304.000 -0.31002161E-07 -0.10588188E-07  0.61928415E-08  0.36656661E-07  0.63971019E-08 -0.72655243E-09  0.91978699E-09  0.10078440E-08  0.20096523E-07 -0.41900581E-07 -0.28575447E-07
     305.000 -0.31742224E-07 -0.83650796E-08  0.63929941E-08  0.37090914E-07  0.67909925E-08 -0.76976015E-09  0.94316643E-09  0.10324506E-08  0.18312685E-07 -0.42720239E-07 -0.29942023E-07
     306.000 -0.32425496E-07 -0.51254660E-08  0.62184259E-08  0.37460823E-07  0.71890442E-08 -0.81258002E-09  0.96690949E-09  0.10574391E-08  0.16598535E-07 -0.43459884E-07 -0.31255938E-07
     307.000 -0.33050703E-07 -0.15739621E-08  0.57790215E-08  0.37764612E-07  0.75890026E-08 -0.85317631E-09  0.99101918E-09  0.10828162E-08  0.15001075E-07 -0.44119585E-07 -0.32511982E-07
     308.000 -0.33617294E-07  0.16819326E-08  0.51668845E-08  0.38000478E-07  0.79922545E-08 -0.88951065E-09  0.10155018E-08  0.11085838E-08  0.13541366E-07 -0.44698781E-07 -0.33704569E-07
     309.000 -0.34125850E-07  0.42206921E-08  0.43790685E-08  0.38167200E-07  0.84023258E-08 -0.91939865E-09  0.10403585E-08  0.11347408E-08  0.12219503E-07 -0.45196606E-07 -0.34829379E-07
     310.000 -0.34576549E-07  0.57249970E-08  0.33666837E-08  0.38264504E-07  0.88215924E-08 -0.94095141E-09  0.10655864E-08  0.11612910E-08  0.11018168E-07 -0.45614466E-07 -0.35883993E-07
     311.000 -0.34968486E-07  0.59294688E-08  0.21171607E-08  0.38292586E-07  0.92504422E-08 -0.95307216E-09  0.10911876E-08  0.11882410E-08  0.99054576E-08 -0.45956631E-07 -0.36866418E-07
     312.000 -0.35301230E-07  0.47299459E-08  0.66898843E-09  0.38251744E-07  0.96890162E-08 -0.95544177E-09  0.11171678E-08  0.12155918E-08  0.88429265E-08 -0.46226319E-07 -0.37774176E-07
     313.000 -0.35575432E-07  0.23462289E-08 -0.90986681E-09  0.38142786E-07  0.10137978E-07 -0.94799853E-09  0.11435269E-08  0.12433404E-08  0.77954200E-08 -0.46422819E-07 -0.38605537E-07
     314.000 -0.35790694E-07 -0.69027637E-09 -0.25155076E-08  0.37967258E-07  0.10597586E-07 -0.93059305E-09  0.11702593E-08  0.12714897E-08  0.67348001E-08 -0.46544859E-07 -0.39360304E-07
     315.000 -0.35944476E-07 -0.37677993E-08 -0.40068725E-08  0.37726844E-07  0.11067741E-07 -0.90327021E-09  0.11973659E-08  0.13000460E-08  0.56401124E-08 -0.46594410E-07 -0.40038349E-07
     316.000 -0.36035012E-07 -0.64252431E-08 -0.52645796E-08  0.37422886E-07  0.11549423E-07 -0.86670703E-09  0.12248514E-08  0.13290086E-08  0.45016000E-08 -0.46573321E-07 -0.40638630E-07
     317.000 -0.36064167E-07 -0.83886695E-08 -0.62560719E-08  0.37056881E-07  0.12044734E-07 -0.82202400E-09  0.12527133E-08  0.13583722E-08  0.33250655E-08 -0.46479251E-07 -0.41160790E-07
     318.000 -0.36035337E-07 -0.94857698E-08 -0.70139864E-08  0.36631076E-07  0.12555097E-07 -0.77006047E-09  0.12809430E-08  0.13881378E-08  0.21278327E-08 -0.46312233E-07 -0.41606308E-07
     319.000 -0.35949389E-07 -0.96245708E-08 -0.75521627E-08  0.36148250E-07  0.13080593E-07 -0.71110100E-09  0.13095388E-08  0.14183114E-08  0.92944047E-09 -0.46084394E-07 -0.41976338E-07
     320.000 -0.35804810E-07 -0.88560913E-08 -0.78293240E-08  0.35611270E-07  0.13621453E-07 -0.64555679E-09  0.13385042E-08  0.14488899E-08 -0.25249665E-09 -0.45813430E-07 -0.42269418E-07
     321.000 -0.35601256E-07 -0.73959952E-08 -0.77898846E-08  0.35023236E-07  0.14178885E-07 -0.57475273E-09  0.13678334E-08  0.14798644E-08 -0.14009826E-08 -0.45502759E-07 -0.42482983E-07
     322.000 -0.35341174E-07 -0.55577318E-08 -0.74095188E-08  0.34387625E-07  0.14753707E-07 -0.50070204E-09  0.13975129E-08  0.15112336E-08 -0.24997059E-08 -0.45136732E-07 -0.42615973E-07
     323.000 -0.35029717E-07 -0.36667216E-08 -0.67051094E-08  0.33707780E-07  0.15345129E-07 -0.42510182E-09  0.14275374E-08  0.15430022E-08 -0.35329686E-08 -0.44702347E-07 -0.42667766E-07
     324.000 -0.34676699E-07 -0.20030289E-08 -0.57418011E-08  0.32986407E-07  0.15951507E-07 -0.34883458E-09  0.14579081E-08  0.15751643E-08 -0.44803578E-08 -0.44210278E-07 -0.42635504E-07
     325.000 -0.34297437E-07 -0.76236724E-09 -0.46441002E-08  0.32225882E-07  0.16571412E-07 -0.27241828E-09  0.14886139E-08  0.16077055E-08 -0.53124871E-08 -0.43688271E-07 -0.42515385E-07
     326.000 -0.33905840E-07 -0.42112802E-10 -0.35639374E-08  0.31428714E-07  0.17203368E-07 -0.19641100E-09  0.15196338E-08  0.16406209E-08 -0.59978222E-08 -0.43159826E-07 -0.42307000E-07
     327.000 -0.33504166E-07  0.13651051E-09 -0.26053498E-08  0.30597386E-07  0.17845410E-07 -0.12099901E-09  0.15509562E-08  0.16739132E-08 -0.65156507E-08 -0.42637889E-07 -0.42015008E-07
     328.000 -0.33083032E-07 -0.19038157E-09 -0.17868097E-08  0.29734015E-07  0.18495681E-07 -0.45476114E-10  0.15825769E-08  0.17075715E-08 -0.68622045E-08 -0.42135116E-07 -0.41647516E-07
     329.000 -0.32634015E-07 -0.91581455E-09 -0.10920006E-08  0.28840517E-07  0.19152921E-07  0.31379460E-10  0.16144760E-08  0.17415737E-08 -0.70495485E-08 -0.41669862E-07 -0.41214930E-07
     330.000 -0.32160061E-07 -0.18664554E-08 -0.55159759E-09  0.27918809E-07  0.19815760E-07  0.11038329E-09  0.16466185E-08  0.17759080E-08 -0.71051233E-08 -0.41263020E-07 -0.40728913E-07
     331.000 -0.31672760E-07 -0.28639986E-08 -0.26679643E-09  0.26970433E-07  0.20482012E-07  0.19162095E-09  0.16789800E-08  0.18105724E-08 -0.70695589E-08 -0.40937922E-07 -0.40199492E-07
     332.000 -0.31184061E-07 -0.37794561E-08 -0.35762947E-09  0.25996171E-07  0.21149036E-07  0.27490479E-09  0.17115446E-08  0.18455481E-08 -0.69863826E-08 -0.40722282E-07 -0.39635097E-07
     333.000 -0.30703786E-07 -0.45189685E-08 -0.88586261E-09  0.24996261E-07  0.21814222E-07  0.36017935E-09  0.17442736E-08  0.18807981E-08 -0.68914443E-08 -0.40638979E-07 -0.39050147E-07
     334.000 -0.30241204E-07 -0.49980672E-08 -0.18050017E-08  0.23970701E-07  0.22474737E-07  0.44748963E-09  0.17771045E-08  0.19162974E-08 -0.68128866E-08 -0.40690840E-07 -0.38470372E-07
     335.000 -0.29804853E-07 -0.51728062E-08 -0.29666704E-08  0.22919120E-07  0.23127458E-07  0.53693643E-09  0.18099838E-08  0.19520333E-08 -0.67724359E-08 -0.40861109E-07 -0.37921472E-07
     336.000 -0.29404401E-07 -0.50742736E-08 -0.41882573E-08  0.21840790E-07  0.23769599E-07  0.62878425E-09  0.18428668E-08  0.19879695E-08 -0.67738489E-08 -0.41131498E-07 -0.37408497E-07
     337.000 -0.29057730E-07 -0.47738717E-08 -0.53487437E-08  0.20735215E-07  0.24398935E-07  0.72334504E-09  0.18756729E-08  0.20240409E-08 -0.67929490E-08 -0.41494874E-07 -0.36912028E-07
     338.000 -0.28792385E-07 -0.43316819E-08 -0.64458993E-08  0.19602482E-07  0.25013110E-07  0.82066363E-09  0.19082744E-08  0.20601922E-08 -0.67975263E-08 -0.41952305E-07 -0.36409024E-07
     339.000 -0.28631852E-07 -0.38065985E-08 -0.75608183E-08  0.18442757E-07  0.25609383E-07  0.92057844E-09  0.19405415E-08  0.20963840E-08 -0.67873860E-08 -0.42510546E-07 -0.35893844E-07
     340.000 -0.28579541E-07 -0.32828959E-08 -0.87383278E-08  0.17255740E-07  0.26185341E-07  0.10231849E-08  0.19723446E-08  0.21325404E-08 -0.68053478E-08 -0.43189439E-07 -0.35377123E-07
     341.000 -0.28620917E-07 -0.28385896E-08 -0.98646648E-08  0.16040964E-07  0.26739104E-07  0.11289553E-08  0.20034763E-08  0.21685310E-08 -0.68969730E-08 -0.44023906E-07 -0.34872001E-07
     342.000 -0.28740216E-07 -0.25034151E-08 -0.10655019E-07  0.14798321E-07  0.27268343E-07  0.12382513E-08  0.20335998E-08  0.22042224E-08 -0.70632213E-08 -0.45049540E-07 -0.34388314E-07
     343.000 -0.28929666E-07 -0.22814603E-08 -0.10803177E-07  0.13528053E-07  0.27769757E-07  0.13509581E-08  0.20623121E-08  0.22394937E-08 -0.72643323E-08 -0.46286486E-07 -0.33934638E-07
     344.000 -0.29185652E-07 -0.21882211E-08 -0.10202280E-07  0.12230679E-07  0.28240036E-07  0.14667349E-08  0.20892294E-08  0.22741507E-08 -0.74710400E-08 -0.47737023E-07 -0.33517571E-07
     345.000 -0.29507716E-07 -0.22261036E-08 -0.90467589E-08  0.10907391E-07  0.28676803E-07  0.15853445E-08  0.21139533E-08  0.23078559E-08 -0.77006497E-08 -0.49388595E-07 -0.33142479E-07
     346.000 -0.29905798E-07 -0.23515992E-08 -0.77106706E-08  0.95602684E-08  0.29078178E-07  0.17065036E-08  0.21359281E-08  0.23401983E-08 -0.79958376E-08 -0.51210459E-07 -0.32824021E-07
     347.000 -0.30400854E-07 -0.25111427E-08 -0.65107450E-08  0.81917610E-08  0.29442050E-07  0.18296410E-08  0.21543324E-08  0.23708038E-08 -0.83761768E-08 -0.53153425E-07 -0.32593807E-07
     348.000 -0.31013334E-07 -0.26869945E-08 -0.55673589E-08  0.68042516E-08  0.29766289E-07  0.19541009E-08  0.21681257E-08  0.23992979E-08 -0.88239591E-08 -0.55166332E-07 -0.32487104E-07
     349.000 -0.31755943E-07 -0.28704972E-08 -0.48503364E-08  0.54004156E-08  0.30049140E-07  0.20794910E-08  0.21762859E-08  0.24251270E-08 -0.93171086E-08 -0.57219130E-07 -0.32519378E-07
     350.000 -0.32639061E-07 -0.30222807E-08 -0.42981589E-08  0.39836166E-08  0.30288847E-07  0.22056140E-08  0.21781665E-08  0.24474438E-08 -0.98580185E-08 -0.59310455E-07 -0.32681356E-07
     351.000 -0.33672090E-07 -0.31051119E-08 -0.38625363E-08  0.25576086E-08  0.30483250E-07  0.23321529E-08  0.21737542E-08  0.24652030E-08 -0.10455619E-07 -0.61456629E-07 -0.32955830E-07
     352.000 -0.34849793E-07 -0.31283529E-08 -0.34721061E-08  0.11262570E-08  0.30630180E-07  0.24586192E-08  0.21636000E-08  0.24774246E-08 -0.11088023E-07 -0.63676996E-07 -0.33331216E-07
     353.000 -0.36142577E-07 -0.31157210E-08 -0.30344925E-08 -0.30605053E-09  0.30727938E-07  0.25845082E-08  0.21484900E-08  0.24834875E-08 -0.11703386E-07 -0.65983220E-07 -0.33799994E-07
     354.000 -0.37509952E-07 -0.30590529E-08 -0.25467369E-08 -0.17341369E-08  0.30775119E-07  0.27092850E-08  0.21292446E-08  0.24832996E-08 -0.12260747E-07 -0.68367930E-07 -0.34356309E-07
     355.000 -0.38922694E-07 -0.29486987E-08 -0.22154366E-08 -0.31526706E-08  0.30770413E-07  0.28322713E-08  0.21069096E-08  0.24772444E-08 -0.12754240E-07 -0.70793235E-07 -0.35001003E-07
     356.000 -0.40367658E-07 -0.28162637E-08 -0.24099224E-08 -0.45568352E-08  0.30712865E-07  0.29527441E-08  0.20831146E-08  0.24659764E-08 -0.13191461E-07 -0.73188923E-07 -0.35742940E-07
     357.000 -0.41838357E-07 -0.26981214E-08 -0.34173340E-08 -0.59421304E-08  0.30601941E-07  0.30701285E-08  0.20601465E-08  0.24503114E-08 -0.13563911E-07 -0.75465090E-07 -0.36593204E-07
     358.000 -0.43333076E-07 -0.25877849E-08 -0.52029883E-08 -0.73040329E-08  0.30437192E-07  0.31839709E-08  0.20405955E-08  0.24313608E-08 -0.13849395E-07 -0.77532352E-07 -0.37565881E-07
     359.000 -0.44860395E-07 -0.24712378E-08 -0.74111249E-08 -0.86383676E-08  0.30218331E-07  0.32937851E-08  0.20268632E-08  0.24107465E-08 -0.14030489E-07 -0.79320141E-07 -0.38686581E-07
     360.000 -0.46432055E-07 -0.23736334E-08 -0.95920739E-08 -0.99416702E-08  0.29945788E-07  0.33990577E-08  0.20208786E-08  0.23906231E-08 -0.14097521E-07 -0.80787372E-07 -0.39988386E-07
     361.000 -0.48041722E-07 -0.23206614E-08 -0.11404994E-07 -0.11210769E-07  0.29620598E-07  0.34993114E-08  0.20240972E-08  0.23734515E-08 -0.14045196E-07 -0.81921836E-07 -0.41489499E-07
     362.000 -0.49652524E-07 -0.22901095E-08 -0.12621686E-07 -0.12442427E-07  0.29243638E-07  0.35939901E-08  0.20376033E-08  0.23616806E-08 -0.13884697E-07 -0.82726779E-07 -0.43177395E-07
     363.000 -0.51205299E-07 -0.22534314E-08 -0.13032905E-07 -0.13633909E-07  0.28815608E-07  0.36823290E-08  0.20621166E-08  0.23574606E-08 -0.13654091E-07 -0.83199043E-07 -0.45016799E-07
     364.000 -0.52634518E-07 -0.22275309E-08 -0.12460114E-07 -0.14783613E-07  0.28337877E-07  0.37635016E-08  0.20979237E-08  0.23624423E-08 -0.13398526E-07 -0.83309785E-07 -0.46965389E-07
     365.000 -0.53879392E-07 -0.22328384E-08 -0.10894625E-07 -0.15890761E-07  0.27812620E-07  0.38368690E-08  0.21449634E-08  0.23777386E-08 -0.13138852E-07 -0.83002217E-07 -0.48979328E-07
     366.000 -0.54893246E-07 -0.22409389E-08 -0.85972671E-08 -0.16954902E-07  0.27242010E-07  0.39019678E-08  0.22031627E-08  0.24040427E-08 -0.12871851E-07 -0.82216145E-07 -0.51018477E-07
     367.000 -0.55652649E-07 -0.22195778E-08 -0.60321294E-08 -0.17976147E-07  0.26627994E-07  0.39583178E-08  0.22727037E-08  0.24417242E-08 -0.12600493E-07 -0.80929528E-07 -0.53062061E-07
     368.000 -0.56156778E-07 -0.21883450E-08 -0.36854297E-08 -0.18955418E-07  0.25973027E-07  0.40053856E-08  0.23538210E-08  0.24908176E-08 -0.12351136E-07 -0.79182715E-07 -0.55117368E-07
     369.000 -0.56413283E-07 -0.21731628E-08 -0.19137797E-08 -0.19893857E-07  0.25280117E-07  0.40426811E-08  0.24462913E-08  0.25511125E-08 -0.12160621E-07 -0.77055028E-07 -0.57203269E-07
     370.000 -0.56421552E-07 -0.21493628E-08 -0.90873764E-09 -0.20792278E-07  0.24551874E-07  0.40697290E-08  0.25492602E-08  0.26224766E-08 -0.12058559E-07 -0.74609637E-07 -0.59324622E-07
     371.000 -0.56164175E-07 -0.20887764E-08 -0.74639968E-09 -0.21651607E-07  0.23790301E-07  0.40859521E-08  0.26616486E-08  0.27050576E-08 -0.12062325E-07 -0.71863746E-07 -0.61463999E-07
     372.000 -0.55608843E-07 -0.20177312E-08 -0.14236804E-08 -0.22473408E-07  0.22997759E-07  0.40907081E-08  0.27825866E-08  0.27989650E-08 -0.12174555E-07 -0.68816729E-07 -0.63586698E-07
     373.000 -0.54722660E-07 -0.19673390E-08 -0.28279121E-08 -0.23259424E-07  0.22177291E-07  0.40834380E-08  0.29113244E-08  0.29037324E-08 -0.12379154E-07 -0.65497826E-07 -0.65639538E-07
     374.000 -0.53497173E-07 -0.19132835E-08 -0.46986085E-08 -0.24010925E-07  0.21331706E-07  0.40636992E-08  0.30468752E-08  0.30182893E-08 -0.12649042E-07 -0.61969112E-07 -0.67548611E-07
     375.000 -0.51964397E-07 -0.18273125E-08 -0.66758419E-08 -0.24728883E-07  0.20463215E-07  0.40310940E-08  0.31880136E-08  0.31415276E-08 -0.12964560E-07 -0.58280606E-07 -0.69235285E-07
     376.000 -0.50180324E-07 -0.17388746E-08 -0.84241572E-08 -0.25414207E-07  0.19574190E-07  0.39852618E-08  0.33336943E-08  0.32727245E-08 -0.13320598E-07 -0.54444514E-07 -0.70643865E-07
     377.000 -0.48186741E-07 -0.16808278E-08 -0.97190114E-08 -0.26067144E-07  0.18667306E-07  0.39259177E-08  0.34833804E-08  0.34113439E-08 -0.13714020E-07 -0.50474000E-07 -0.71753743E-07
     378.000 -0.45994649E-07 -0.16253170E-08 -0.10439640E-07 -0.26686766E-07  0.17744516E-07  0.38528444E-08  0.36369631E-08  0.35566429E-08 -0.14128340E-07 -0.46439081E-07 -0.72569036E-07
     379.000 -0.43608819E-07 -0.15401290E-08 -0.10537097E-07 -0.27271501E-07  0.16806792E-07  0.37659066E-08  0.37944467E-08  0.37076616E-08 -0.14529972E-07 -0.42455186E-07 -0.73102604E-07
     380.000 -0.41057386E-07 -0.14549453E-08 -0.10044071E-07 -0.27819726E-07  0.15855229E-07  0.36651368E-08  0.39557475E-08  0.38635075E-08 -0.14874120E-07 -0.38601250E-07 -0.73362936E-07
     381.000 -0.38383073E-07 -0.14028736E-08 -0.90900594E-08 -0.28329353E-07  0.14891519E-07  0.35507311E-08  0.41208344E-08  0.40235417E-08 -0.15117838E-07 -0.34863221E-07 -0.73339758E-07
     382.000 -0.35608859E-07 -0.13523112E-08 -0.78676181E-08 -0.28797343E-07  0.13916992E-07  0.34228993E-08  0.42901707E-08  0.41874234E-08 -0.15238997E-07 -0.31176928E-07 -0.72997157E-07
     383.000 -0.32731727E-07 -0.12679788E-08 -0.65767836E-08 -0.29220183E-07  0.12932164E-07  0.32818116E-08  0.44649751E-08  0.43551239E-08 -0.15246673E-07 -0.27520393E-07 -0.72291545E-07
     384.000 -0.29762194E-07 -0.11813433E-08 -0.53974361E-08 -0.29594198E-07  0.11937626E-07  0.31277469E-08  0.46467435E-08  0.45267978E-08 -0.15167026E-07 -0.23944206E-07 -0.71205779E-07
     385.000 -0.26760476E-07 -0.11273247E-08 -0.44772613E-08 -0.29914670E-07  0.10934368E-07  0.29611769E-08  0.48363287E-08  0.47025565E-08 -0.15015554E-07 -0.20513317E-07 -0.69764298E-07
     386.000 -0.23814557E-07 -0.10720093E-08 -0.39075468E-08 -0.30175174E-07  0.99227478E-08  0.27826286E-08  0.50337288E-08  0.48825934E-08 -0.14785165E-07 -0.17244510E-07 -0.68012338E-07
     387.000 -0.20975406E-07 -0.97872134E-09 -0.37090905E-08 -0.30368877E-07  0.89021102E-08  0.25925999E-08  0.52389709E-08  0.50677240E-08 -0.14460616E-07 -0.14109136E-07 -0.65983763E-07
