 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
      24.000 -0.78030619E-12 -0.11967392E-09 -0.35349190E-10  0.15258734E-12 -0.16816091E-13 -0.32840081E-13 -0.75864172E-15  0.19614421E-14 -0.19928733E-11  0.10960538E-11 -0.41767431E-12
      25.000 -0.87076616E-12 -0.14289442E-09 -0.42125680E-10  0.16655610E-12 -0.18711613E-13 -0.58249416E-13 -0.83723688E-15  0.30989345E-14 -0.28359412E-11  0.14055532E-11 -0.54003657E-12
      26.000 -0.91865013E-12 -0.16898700E-09 -0.50151072E-10  0.18002955E-12 -0.25861910E-13 -0.69448296E-13 -0.22223042E-14  0.45627575E-14 -0.34449396E-11  0.14805177E-11 -0.63120404E-12
      27.000 -0.11817004E-11 -0.19960557E-09 -0.59216986E-10  0.23918891E-12 -0.33996404E-13 -0.67468166E-13 -0.44617456E-14  0.56134379E-14 -0.44149684E-11  0.16890307E-11 -0.72932735E-12
      28.000 -0.15457549E-11 -0.23445452E-09 -0.69086251E-10  0.31136383E-12 -0.38521216E-13 -0.84872783E-13 -0.61947111E-14  0.69038875E-14 -0.60752258E-11  0.22265076E-11 -0.89758502E-12
      29.000 -0.17468264E-11 -0.27233410E-09 -0.80149036E-10  0.35001828E-12 -0.44205005E-13 -0.12093548E-12 -0.81042992E-14  0.93087985E-14 -0.78623187E-11  0.27138564E-11 -0.10999799E-11
      30.000 -0.19135673E-11 -0.31417139E-09 -0.92824082E-10  0.39152941E-12 -0.56125125E-13 -0.14214939E-12 -0.11825433E-13  0.12257248E-13 -0.95019952E-11  0.29572041E-11 -0.12750571E-11
      31.000 -0.23310503E-11 -0.36180271E-09 -0.10687010E-09  0.48644680E-12 -0.69578712E-13 -0.15008761E-12 -0.16866566E-13  0.14967764E-13 -0.11678416E-10  0.33671055E-11 -0.14661919E-11
      32.000 -0.28709001E-11 -0.41472221E-09 -0.12202890E-09  0.59844705E-12 -0.79624835E-13 -0.18048758E-12 -0.21781822E-13  0.18187100E-13 -0.14775605E-10  0.41569199E-11 -0.17433544E-11
      33.000 -0.32425810E-11 -0.47152626E-09 -0.13874714E-09  0.67705587E-12 -0.91594531E-13 -0.23221295E-12 -0.27394639E-13  0.22890093E-13 -0.18161925E-10  0.49054829E-11 -0.20664462E-11
      34.000 -0.35921847E-11 -0.53345863E-09 -0.15748586E-09  0.76316260E-12 -0.11103487E-12 -0.26861689E-12 -0.35553650E-13  0.28467872E-13 -0.21530759E-10  0.54030792E-11 -0.23683508E-11
      35.000 -0.42351735E-11 -0.60275074E-09 -0.17796689E-09  0.91209887E-12 -0.13276066E-12 -0.29191290E-12 -0.45758205E-13  0.34095799E-13 -0.25666369E-10  0.61077761E-11 -0.26983204E-11
      36.000 -0.50271527E-11 -0.67875702E-09 -0.19991674E-09  0.10834635E-11 -0.15145231E-12 -0.34131757E-12 -0.56467121E-13  0.40619574E-13 -0.31015827E-10  0.72526057E-11 -0.31338345E-11
